scenario_id,scenario_name,work_role,work_role_name,category,covered_techniques,total_techniques,technique_coverage,covered_tasks,total_candidate_tasks,task_coverage,mean_mapping_score,max_mapping_score,mean_technique_similarity,mean_tactic_similarity,mean_mitigation_similarity,semantic_evidence,role_score,role_score_norm,score_column_used
LOADERS,Loaders,PD-WRL-005,Responsible for identifying and assessing the capabilities and activities of cybersecurity insider threats; produces findings to help initialize and support law enforcement and counterintelligence activities and investigations.,PD,5,23,0.21739130434782608,7,151,0.046357615894039736,0.48772000000000004,0.5861,0.49894285714285713,0.28692857142857137,0.49933333333333335,0.10602608695652174,0.17284521739130435,0.33629408560126955,similarity_score
LOADERS,Loaders,DD-WRL-009,"Responsible for working within the engineering department to design and create systems, processes, and procedures that maintain the safety, reliability, controllability and security of industrial systems in the face of intentional and incidental cyber events. Interfaces with Chief Information Security Officer, plant managers and industrial cybersecurity technicians.",DD,5,23,0.21739130434782608,6,151,0.039735099337748346,0.48758,0.59,0.4951285714285714,0.34248571428571434,0.391325,0.10599565217391305,0.17283304347826087,0.33627039958312605,similarity_score
LOADERS,Loaders,PD-WRL-003,"Responsible for investigating, analyzing, and responding to network cybersecurity incidents.",PD,5,23,0.21739130434782608,3,151,0.019867549668874173,0.4528,0.5861,0.43234000000000006,0.47808,0.6212500000000001,0.09843478260869565,0.1698086956521739,0.3303861159329076,similarity_score
LOADERS,Loaders,PD-WRL-006,"Responsible for collecting, processing, analyzing, and disseminating cybersecurity threat assessments. Develops cybersecurity indicators to maintain awareness of the status of the highly dynamic operating environment.",PD,4,23,0.17391304347826086,4,151,0.026490066225165563,0.516125,0.598,0.52416,0.34143999999999997,0.23635,0.08976086956521738,0.14025217391304345,0.27287984759739176,similarity_score
LOADERS,Loaders,DD-WRL-008,Responsible for conducting software and systems engineering and software systems research to develop new capabilities with fully integrated cybersecurity. Conducts comprehensive technology research to evaluate potential vulnerabilities in cyberspace systems.,DD,4,23,0.17391304347826086,4,151,0.026490066225165563,0.508675,0.6643,0.5487,0.25754,0.20249999999999999,0.08846521739130435,0.13973391304347826,0.2718714999678547,similarity_score
LOADERS,Loaders,OG-WRL-008,"Responsible for developing and overseeing an organization’s privacy compliance program and staff, including establishing and managing privacy-related governance, policy, and incident response needs.",OG,4,23,0.17391304347826086,7,151,0.046357615894039736,0.4979,0.5861,0.48154285714285716,0.3385142857142857,0.46115,0.0865913043478261,0.13898434782608696,0.27041311799359125,similarity_score
LOADERS,Loaders,OG-WRL-012,"Responsible for conducting independent comprehensive assessments of management, operational, and technical security controls and control enhancements employed within or inherited by a system to determine their overall effectiveness.",OG,4,23,0.17391304347826086,6,151,0.039735099337748346,0.4836,0.5898,0.4822666666666667,0.39785000000000004,0.2820666666666667,0.08410434782608696,0.1379895652173913,0.26847763193958035,similarity_score
LOADERS,Loaders,DD-WRL-006,Responsible for consulting with internal and external customers to evaluate and translate functional requirements and integrating security policies into technical solutions.,DD,4,23,0.17391304347826086,4,151,0.026490066225165563,0.446925,0.5092,0.4721,0.2864,0.394175,0.07772608695652174,0.1354382608695652,0.2635137192800803,similarity_score
LOADERS,Loaders,DD-WRL-007,"Responsible for planning, preparing, and executing system tests; evaluating test results against specifications and requirements; and reporting test results and findings.",DD,4,23,0.17391304347826086,4,151,0.026490066225165563,0.4261,0.5163,0.450575,0.261525,0.14325,0.07410434782608695,0.1339895652173913,0.2606950831210051,similarity_score
LOADERS,Loaders,OG-WRL-004,"Responsible for developing, planning, coordinating, and evaluating cybersecurity awareness, training, or education content, methods, and techniques based on instructional needs and requirements.",OG,3,23,0.13043478260869565,4,151,0.026490066225165563,0.5155666666666666,0.6643,0.48032,0.29442,0.39755,0.06724782608695652,0.10515999999999999,0.20460320844034335,similarity_score
LOADERS,Loaders,OG-WRL-001,Responsible for managing the Communications Security (COMSEC) resources of an organization.,OG,3,23,0.13043478260869565,2,151,0.013245033112582781,0.39139999999999997,0.442,0.3845,0.34369999999999995,0.47426666666666667,0.05105217391304347,0.09868173913043478,0.1919988630711291,similarity_score
LOADERS,Loaders,PD-WRL-007,"Responsible for assessing systems and networks to identify deviations from acceptable configurations, enclave policy, or local policy. Measure effectiveness of defense-in-depth architecture against known vulnerabilities.",PD,2,23,0.08695652173913043,2,151,0.013245033112582781,0.58795,0.5898,0.60395,0.31615,,0.05112608695652174,0.07262434782608695,0.1413006330934278,similarity_score
LOADERS,Loaders,OG-WRL-009,"Responsible for planning, estimating costs, budgeting, developing, implementing, and managing product support strategies in order to field and maintain the readiness and operational capability of systems and components.",OG,2,23,0.08695652173913043,3,151,0.019867549668874173,0.52275,0.5921,0.5626333333333333,0.2363333333333333,0.0891,0.04545652173913044,0.07035652173913043,0.13688826628498338,similarity_score
LOADERS,Loaders,OG-WRL-011,"Responsible for overseeing and directly managing technology projects. Ensures cybersecurity is built into projects to protect the organization’s critical infrastructure and assets, reduce risk, and meet organizational goals. Tracks and communicates project status and demonstrates project value to the organization.",OG,2,23,0.08695652173913043,3,151,0.019867549668874173,0.52275,0.5921,0.5626333333333333,0.2363333333333333,0.0891,0.04545652173913044,0.07035652173913043,0.13688826628498338,similarity_score
LOADERS,Loaders,OG-WRL-016,Responsible for conducting evaluations of technology programs or their individual components to determine compliance with published standards.,OG,2,23,0.08695652173913043,2,151,0.013245033112582781,0.52275,0.5921,0.5606,0.24295,0.0891,0.04545652173913044,0.07035652173913043,0.13688826628498338,similarity_score
LOADERS,Loaders,OG-WRL-010,"Responsible for leading, coordinating, and the overall success of a defined program. Includes communicating about the program and ensuring alignment with agency or organizational priorities.",OG,2,23,0.08695652173913043,2,151,0.013245033112582781,0.5005,0.5476,0.5380499999999999,0.2264,0.0891,0.04352173913043478,0.06958260869565216,0.13538251227443296,similarity_score
LOADERS,Loaders,OG-WRL-005,"Responsible for developing and conducting cybersecurity awareness, training, or education.",OG,2,23,0.08695652173913043,4,151,0.026490066225165563,0.44120000000000004,0.4752,0.43815,0.301275,0.45325000000000004,0.03836521739130435,0.06752,0.13136942405755025,similarity_score
LOADERS,Loaders,OG-WRL-007,"Responsible for establishing vision and direction for an organization's cybersecurity operations and resources and their impact on digital and physical spaces. Possesses authority to make and execute decisions that impact an organization broadly, including policy approval and stakeholder engagement.",OG,2,23,0.08695652173913043,2,151,0.013245033112582781,0.4246,0.442,0.42235,0.39695,0.45740000000000003,0.03692173913043478,0.06694260869565218,0.1302460300541733,similarity_score
LOADERS,Loaders,IO-WRL-003,"Responsible for managing and administering processes and tools to identify, document, and access an organization’s intellectual capital.",IO,1,23,0.043478260869565216,1,151,0.006622516556291391,0.5382,0.5382,0.5567,0.2228,,0.0234,0.035446956521739126,0.06896691740008729,similarity_score
LOADERS,Loaders,IO-WRL-001,"Responsible for analyzing data from multiple disparate sources to provide cybersecurity and privacy insight. Designs and implements custom algorithms, workflow processes, and layouts for complex, enterprise-scale data sets used for modeling, data mining, and research purposes.",IO,1,23,0.043478260869565216,1,151,0.006622516556291391,0.5304,0.5304,0.5411,0.3484,,0.02306086956521739,0.03531130434782609,0.06870298748363127,similarity_score
LOADERS,Loaders,IO-WRL-002,"Responsible for administering databases and data management systems that allow for the secure storage, query, protection, and utilization of data.",IO,1,23,0.043478260869565216,1,151,0.006622516556291391,0.4985,0.4985,0.524,0.0654,,0.021673913043478262,0.034756521739130436,0.06762358179966366,similarity_score
LOADERS,Loaders,OG-WRL-003,"Responsible for developing cybersecurity workforce plans, assessments, strategies, and guidance, including cybersecurity-related staff training, education, and hiring processes. Makes adjustments in response to or in anticipation of changes to cybersecurity-related policy, technology, and staffing needs and requirements.Authors mandated workforce planning strategies to maintain compliance with legislation, regulation, and policy.",OG,1,23,0.043478260869565216,1,151,0.006622516556291391,0.442,0.442,0.4245,0.2787,0.6724,0.019217391304347825,0.03377391304347826,0.06571178176379625,similarity_score
LOADERS,Loaders,OG-WRL-006,"Responsible for providing cybersecurity legal advice and recommendations, including monitoring related legislation and regulations.",OG,1,23,0.043478260869565216,1,151,0.006622516556291391,0.3812,0.3812,0.3944,0.2913,0.3141,0.016573913043478262,0.032716521739130436,0.06365448190219028,similarity_score
LOADERS,Loaders,PD-WRL-004,"Responsible for testing, implementing, deploying, maintaining, and administering infrastructure hardware and software for cybersecurity.",PD,1,23,0.043478260869565216,1,151,0.006622516556291391,0.3675,0.3675,0.4077,0.2112,0.104,0.015978260869565216,0.03247826086956521,0.06319091268995339,similarity_score
RATS,RATs,DD-WRL-004,"Responsible for the secure design, development, and testing of systems and the evaluation of system security throughout the systems development life cycle.",DD,78,118,0.6610169491525424,32,338,0.09467455621301775,0.45614102564102565,0.7038,0.4788210526315789,0.3009898648648649,0.3706738738738739,0.3015169491525424,0.5172169491525425,1.0,similarity_score
RATS,RATs,IO-WRL-005,"Responsible for setting up and maintaining a system or specific components of a system in adherence with organizational security policies and procedures. Includes hardware and software installation, configuration, and updates; user account management; backup and recovery management; and security control implementation.",IO,69,118,0.5847457627118644,20,338,0.05917159763313609,0.4919695652173913,0.7259,0.4930678571428571,0.26084857142857143,0.4204609090909091,0.2876771186440678,0.46591830508474574,0.9008179369375863,similarity_score
RATS,RATs,PD-WRL-001,Responsible for analyzing data collected from various cybersecurity defense tools to mitigate risks.,PD,57,118,0.4830508474576271,29,338,0.08579881656804733,0.46518245614035086,0.7279,0.46944444444444444,0.31285555555555555,0.39573035714285715,0.22470677966101696,0.379713220338983,0.7341469009496718,similarity_score
RATS,RATs,IO-WRL-006,"Responsible for developing and analyzing the integration, testing, operations, and maintenance of systems security. Prepares, performs, and manages the security aspects of implementing and operating a system.",IO,55,118,0.4661016949152542,21,338,0.0621301775147929,0.4744418181818182,0.7026,0.4738323232323232,0.33955,0.42611558441558445,0.22113813559322035,0.36811627118644064,0.7117250735684463,similarity_score
RATS,RATs,DD-WRL-001,"Responsible for ensuring that security requirements are adequately addressed in all aspects of enterprise architecture, including reference models, segment and solution architectures, and the resulting systems that protect and support organizational mission and business processes.",DD,53,118,0.4491525423728814,23,338,0.06804733727810651,0.45478301886792455,0.5969,0.4564758620689655,0.3443324561403509,0.4094285714285715,0.20426694915254237,0.3511983050847458,0.6790154608432353,similarity_score
RATS,RATs,OG-WRL-014,"Responsible for managing the cybersecurity of a program, organization, system, or enclave.",OG,52,118,0.4406779661016949,29,338,0.08579881656804733,0.43112692307692313,0.6858,0.44108313253012055,0.3559457831325301,0.4471838235294118,0.18998813559322036,0.3404020338983051,0.658141683980102,similarity_score
RATS,RATs,PD-WRL-002,Responsible for analyzing digital evidence from computer security incidents to derive useful information in support of system and network vulnerability mitigation.,PD,50,118,0.423728813559322,25,338,0.07396449704142012,0.49113799999999996,0.7535,0.5067781818181818,0.2527881818181818,0.29210422535211267,0.2081093220338983,0.33748101694915256,0.6524941178012701,similarity_score
RATS,RATs,DD-WRL-002,"Responsible for developing and maintaining business, systems, and information processes to support enterprise mission needs. Develops technology rules and requirements that describe baseline and target architectures.",DD,50,118,0.423728813559322,22,338,0.0650887573964497,0.453024,0.5969,0.457264406779661,0.3410069565217391,0.4034,0.1919593220338983,0.33102101694915254,0.6400041945483977,similarity_score
RATS,RATs,IN-WRL-002,"Responsible for identifying, collecting, examining, and preserving digital evidence using controlled and documented analytical and investigative techniques.",IN,46,118,0.3898305084745763,31,338,0.09171597633136094,0.5067021739130435,0.7535,0.5180780303030303,0.25444015151515154,0.2485456790123457,0.1975279661016949,0.31290949152542374,0.6049869248061659,similarity_score
RATS,RATs,PD-WRL-005,Responsible for identifying and assessing the capabilities and activities of cybersecurity insider threats; produces findings to help initialize and support law enforcement and counterintelligence activities and investigations.,PD,44,118,0.3728813559322034,25,338,0.07396449704142012,0.48107727272727274,0.6659,0.485985,0.34023125,0.3634894736842105,0.17938474576271188,0.2954827118644068,0.5712935594020145,similarity_score
RATS,RATs,IO-WRL-007,Responsible for providing technical support to customers who need assistance utilizing client-level hardware and software in accordance with established or approved organizational policies and processes.,IO,44,118,0.3728813559322034,10,338,0.029585798816568046,0.47022272727272724,0.6677,0.4684903225806452,0.26419677419354837,0.4227297872340426,0.1753372881355932,0.2938637288135593,0.5681633776600973,similarity_score
RATS,RATs,OG-WRL-012,"Responsible for conducting independent comprehensive assessments of management, operational, and technical security controls and control enhancements employed within or inherited by a system to determine their overall effectiveness.",OG,36,118,0.3050847457627119,18,338,0.05325443786982249,0.46153888888888894,0.6808,0.469798,0.34786938775510207,0.3501264705882353,0.1408084745762712,0.2393742372881356,0.46281205146186555,similarity_score
RATS,RATs,DD-WRL-003,"Responsible for developing, creating, modifying, and maintaining computer applications, software, or specialized utility programs.",DD,31,118,0.2627118644067797,21,338,0.0621301775147929,0.43926129032258066,0.6041,0.43484285714285714,0.33324166666666666,0.37744594594594594,0.11539915254237289,0.20378677966101696,0.394006383578343,similarity_score
RATS,RATs,DD-WRL-009,"Responsible for working within the engineering department to design and create systems, processes, and procedures that maintain the safety, reliability, controllability and security of industrial systems in the face of intentional and incidental cyber events. Interfaces with Chief Information Security Officer, plant managers and industrial cybersecurity technicians.",DD,30,118,0.2542372881355932,14,338,0.04142011834319527,0.44772999999999996,0.59,0.4644378378378379,0.34273513513513515,0.40815555555555555,0.11382966101694915,0.19807423728813559,0.38296161332817746,similarity_score
RATS,RATs,OG-WRL-017,"Responsible for developing cybersecurity supply chain risk management (C-SCRM) policies, processes, and procedures to identify, assess, protect against, and respond to cybersecurity risks throughout the supply chain, and for advising other stakeholders within an enterprise about supply chain risks.",OG,30,118,0.2542372881355932,11,338,0.03254437869822485,0.4428933333333333,0.7237,0.4506638888888889,0.3863888888888889,0.43886206896551727,0.11259999999999999,0.1975823728813559,0.38201063055859574,similarity_score
RATS,RATs,IN-WRL-001,"Responsible for investigating cyberspace intrusion incidents and crimes. Applies tactics, techniques, and procedures for a full range of investigative tools and processes and appropriately balances the benefits of prosecution versus intelligence gathering.",IN,29,118,0.2457627118644068,13,338,0.038461538461538464,0.4896310344827586,0.6337,0.5081642857142857,0.3641095238095238,0.26435185185185184,0.12033305084745761,0.19559084745762711,0.3781601662089802,similarity_score
RATS,RATs,OG-WRL-008,"Responsible for developing and overseeing an organization’s privacy compliance program and staff, including establishing and managing privacy-related governance, policy, and incident response needs.",OG,26,118,0.22033898305084745,23,338,0.06804733727810651,0.4717576923076923,0.6323,0.4739211538461538,0.34438846153846153,0.41785,0.10394661016949153,0.1737820338983051,0.33599446843930025,similarity_score
RATS,RATs,PD-WRL-003,"Responsible for investigating, analyzing, and responding to network cybersecurity incidents.",PD,24,118,0.2033898305084746,12,338,0.03550295857988166,0.469875,0.6047,0.4806071428571429,0.3983481481481481,0.463,0.09556779661016948,0.16026101694915254,0.3098526009477057,similarity_score
RATS,RATs,IO-WRL-004,"Responsible for planning, implementing, and operating network services and systems, including hardware and virtual environments.",IO,24,118,0.2033898305084746,10,338,0.029585798816568046,0.44826666666666665,0.5836,0.45177179487179486,0.20675384615384615,0.355275,0.0911728813559322,0.15850305084745764,0.3064537059490493,similarity_score
RATS,RATs,DD-WRL-005,"Responsible for analyzing the security of new or existing computer applications, software, or specialized utility programs and delivering actionable results.",DD,21,118,0.17796610169491525,15,338,0.04437869822485207,0.44962380952380954,0.678,0.4683172413793103,0.3188392857142857,0.35617333333333334,0.08001779661016949,0.13878677966101693,0.26833378118876117,similarity_score
RATS,RATs,DD-WRL-006,Responsible for consulting with internal and external customers to evaluate and translate functional requirements and integrating security policies into technical solutions.,DD,20,118,0.1694915254237288,9,338,0.026627218934911243,0.44532,0.6731,0.4497090909090909,0.31865454545454547,0.39285714285714285,0.07547796610169491,0.13188610169491524,0.25499184029256966,similarity_score
RATS,RATs,DD-WRL-008,Responsible for conducting software and systems engineering and software systems research to develop new capabilities with fully integrated cybersecurity. Conducts comprehensive technology research to evaluate potential vulnerabilities in cyberspace systems.,DD,19,118,0.16101694915254236,10,338,0.029585798816568046,0.4613,0.6643,0.477284,0.297564,0.4038214285714286,0.07427711864406779,0.12632101694915254,0.24423216825382257,similarity_score
RATS,RATs,OG-WRL-003,"Responsible for developing cybersecurity workforce plans, assessments, strategies, and guidance, including cybersecurity-related staff training, education, and hiring processes. Makes adjustments in response to or in anticipation of changes to cybersecurity-related policy, technology, and staffing needs and requirements.Authors mandated workforce planning strategies to maintain compliance with legislation, regulation, and policy.",OG,18,118,0.15254237288135594,12,338,0.03550295857988166,0.45985000000000004,0.6808,0.440392,0.359624,0.43975000000000003,0.07014661016949153,0.11958406779661017,0.23120678468203354,similarity_score
RATS,RATs,OG-WRL-001,Responsible for managing the Communications Security (COMSEC) resources of an organization.,OG,17,118,0.1440677966101695,5,338,0.014792899408284023,0.45109411764705887,0.633,0.4527,0.3769764705882353,0.47452352941176473,0.06498813559322035,0.11243593220338984,0.21738640310920898,similarity_score
RATS,RATs,PD-WRL-004,"Responsible for testing, implementing, deploying, maintaining, and administering infrastructure hardware and software for cybersecurity.",PD,17,118,0.1440677966101695,10,338,0.029585798816568046,0.3903411764705882,0.5109,0.40817619047619047,0.2973809523809524,0.3390235294117647,0.056235593220338984,0.10893491525423729,0.21061745063213153,similarity_score
RATS,RATs,OG-WRL-007,"Responsible for establishing vision and direction for an organization's cybersecurity operations and resources and their impact on digital and physical spaces. Possesses authority to make and execute decisions that impact an organization broadly, including policy approval and stakeholder engagement.",OG,16,118,0.13559322033898305,10,338,0.029585798816568046,0.49085625,0.678,0.4626826086956522,0.3795304347826087,0.5257045454545455,0.06655677966101695,0.1079786440677966,0.20876857234612883,similarity_score
RATS,RATs,OG-WRL-011,"Responsible for overseeing and directly managing technology projects. Ensures cybersecurity is built into projects to protect the organization’s critical infrastructure and assets, reduce risk, and meet organizational goals. Tracks and communicates project status and demonstrates project value to the organization.",OG,15,118,0.1271186440677966,12,338,0.03550295857988166,0.4497466666666667,0.6069,0.46231428571428573,0.32474761904761906,0.37779375,0.057171186440677965,0.09913966101694914,0.19167906461570722,similarity_score
RATS,RATs,OG-WRL-004,"Responsible for developing, planning, coordinating, and evaluating cybersecurity awareness, training, or education content, methods, and techniques based on instructional needs and requirements.",OG,14,118,0.11864406779661017,6,338,0.01775147928994083,0.46890000000000004,0.6643,0.4652173913043478,0.2807695652173913,0.4242105263157895,0.05563220338983051,0.0934393220338983,0.18065788870027982,similarity_score
RATS,RATs,OG-WRL-010,"Responsible for leading, coordinating, and the overall success of a defined program. Includes communicating about the program and ensuring alignment with agency or organizational priorities.",OG,14,118,0.11864406779661017,10,338,0.029585798816568046,0.4385642857142857,0.6069,0.4434941176470588,0.3493294117647059,0.39645,0.05203305084745763,0.09199966101694916,0.17787441259937473,similarity_score
RATS,RATs,OG-WRL-009,"Responsible for planning, estimating costs, budgeting, developing, implementing, and managing product support strategies in order to field and maintain the readiness and operational capability of systems and components.",OG,13,118,0.11016949152542373,10,338,0.029585798816568046,0.47284615384615386,0.6069,0.4928777777777778,0.3319111111111111,0.3824153846153846,0.05209322033898305,0.08693898305084746,0.1680899730631345,similarity_score
RATS,RATs,DD-WRL-007,"Responsible for planning, preparing, and executing system tests; evaluating test results against specifications and requirements; and reporting test results and findings.",DD,13,118,0.11016949152542373,9,338,0.026627218934911243,0.42856923076923076,0.5809,0.4394529411764706,0.31620588235294117,0.2440090909090909,0.04721525423728813,0.08498779661016949,0.16431750109779192,similarity_score
RATS,RATs,PD-WRL-006,"Responsible for collecting, processing, analyzing, and disseminating cybersecurity threat assessments. Develops cybersecurity indicators to maintain awareness of the status of the highly dynamic operating environment.",PD,12,118,0.1016949152542373,7,338,0.020710059171597635,0.4834416666666666,0.6412,0.5017615384615385,0.3116769230769231,0.3082625,0.049163559322033895,0.08068237288135593,0.15599328872256338,similarity_score
RATS,RATs,IO-WRL-002,"Responsible for administering databases and data management systems that allow for the secure storage, query, protection, and utilization of data.",IO,12,118,0.1016949152542373,4,338,0.011834319526627219,0.4718166666666666,0.6235,0.4922142857142857,0.14165714285714287,0.22651818181818184,0.04798135593220339,0.08020949152542373,0.15507900825146315,similarity_score
RATS,RATs,OG-WRL-016,Responsible for conducting evaluations of technology programs or their individual components to determine compliance with published standards.,OG,11,118,0.09322033898305085,6,338,0.01775147928994083,0.4867545454545455,0.5977,0.5096909090909091,0.35046363636363637,0.3196333333333333,0.04537542372881356,0.07408237288135594,0.14323268601839045,similarity_score
RATS,RATs,PD-WRL-007,"Responsible for assessing systems and networks to identify deviations from acceptable configurations, enclave policy, or local policy. Measure effectiveness of defense-in-depth architecture against known vulnerabilities.",PD,10,118,0.0847457627118644,4,338,0.011834319526627219,0.46943,0.5878,0.47742000000000007,0.31265,0.494825,0.03978220338983051,0.06676033898305084,0.12907608517554836,similarity_score
RATS,RATs,OG-WRL-005,"Responsible for developing and conducting cybersecurity awareness, training, or education.",OG,8,118,0.06779661016949153,5,338,0.014792899408284023,0.4559625,0.6161,0.47296,0.26118,0.42068666666666665,0.030912711864406778,0.053043050847457626,0.10255474213358325,similarity_score
RATS,RATs,OG-WRL-002,"Responsible for developing and maintaining cybersecurity plans, strategy, and policy to support and align with organizational cybersecurity initiatives and regulatory compliance.",OG,7,118,0.059322033898305086,5,338,0.014792899408284023,0.49392857142857144,0.6808,0.47456666666666664,0.38732222222222223,0.4719625,0.029300847457627118,0.0473135593220339,0.09147720197405933,similarity_score
RATS,RATs,IO-WRL-003,"Responsible for managing and administering processes and tools to identify, document, and access an organization’s intellectual capital.",IO,4,118,0.03389830508474576,3,338,0.008875739644970414,0.4601,0.678,0.479875,0.2338,0.24685,0.015596610169491525,0.026577627118644066,0.05138583946676802,similarity_score
RATS,RATs,IO-WRL-001,"Responsible for analyzing data from multiple disparate sources to provide cybersecurity and privacy insight. Designs and implements custom algorithms, workflow processes, and layouts for complex, enterprise-scale data sets used for modeling, data mining, and research purposes.",IO,4,118,0.03389830508474576,2,338,0.005917159763313609,0.39754999999999996,0.5304,0.40075,0.30505,0.4468,0.013476271186440677,0.025729491525423726,0.049746033202472145,similarity_score
RATS,RATs,OG-WRL-015,Responsible for managing a portfolio of technology investments that align with the overall needs of mission and enterprise priorities.,OG,3,118,0.025423728813559324,3,338,0.008875739644970414,0.5191333333333333,0.6069,0.5568,0.487475,0.41145,0.013198305084745761,0.0205335593220339,0.03970008978955164,similarity_score
RATS,RATs,OG-WRL-013,"Responsible for operating an information system at an acceptable level of risk to organizational operations, organizational assets, individuals, other organizations, and the nation.",OG,2,118,0.01694915254237288,3,338,0.008875739644970414,0.4452,0.5091,0.4773,0.3418333333333334,0.2474,0.007545762711864406,0.013187796610169491,0.025497611073607766,similarity_score
