scenario_id,scenario_name,work_role,work_role_name,category,covered_techniques,total_techniques,technique_coverage,covered_tasks,total_candidate_tasks,task_coverage,mean_mapping_score,max_mapping_score,mean_technique_similarity,mean_tactic_similarity,mean_mitigation_similarity,semantic_evidence,role_score,role_score_norm,score_column_used
LOADERS,Loaders,OG-WRL-004,"Responsible for developing, planning, coordinating, and evaluating cybersecurity awareness, training, or education content, methods, and techniques based on instructional needs and requirements.",OG,4,23,0.17391304347826086,4,149,0.026845637583892617,0.47195,0.6435,0.4753,0.31683999999999996,0.38525,0.08207826086956521,0.1371791304347826,0.26771519919629094,similarity_score
LOADERS,Loaders,DD-WRL-006,Responsible for consulting with internal and external customers to evaluate and translate functional requirements and integrating security policies into technical solutions.,DD,4,23,0.17391304347826086,4,149,0.026845637583892617,0.4452,0.5012,0.4721,0.2864,0.394175,0.07742608695652174,0.13531826086956522,0.26408357487594775,similarity_score
LOADERS,Loaders,DD-WRL-007,"Responsible for planning, preparing, and executing system tests; evaluating test results against specifications and requirements; and reporting test results and findings.",DD,4,23,0.17391304347826086,4,149,0.026845637583892617,0.43167500000000003,0.5054,0.450575,0.261525,0.14325,0.07507391304347827,0.13437739130434784,0.26224739846725087,similarity_score
LOADERS,Loaders,OG-WRL-005,"Responsible for developing and conducting cybersecurity awareness, training, or education.",OG,3,23,0.13043478260869565,3,149,0.020134228187919462,0.4147666666666667,0.4643,0.42155,0.340525,0.38525,0.054099999999999995,0.09990086956521738,0.19496392133969598,similarity_score
LOADERS,Loaders,OG-WRL-001,Responsible for managing the Communications Security (COMSEC) resources of an organization.,OG,3,23,0.13043478260869565,2,149,0.013422818791946308,0.3804,0.4099,0.3845,0.34369999999999995,0.47426666666666667,0.04961739130434783,0.09810782608695652,0.1914646646347672,similarity_score
LOADERS,Loaders,OG-WRL-009,"Responsible for planning, estimating costs, budgeting, developing, implementing, and managing product support strategies in order to field and maintain the readiness and operational capability of systems and components.",OG,2,23,0.08695652173913043,3,149,0.020134228187919462,0.52885,0.5763,0.5626333333333333,0.2363333333333333,0.0891,0.045986956521739134,0.07056869565217391,0.13772001873510864,similarity_score
LOADERS,Loaders,OG-WRL-011,"Responsible for overseeing and directly managing technology projects. Ensures cybersecurity is built into projects to protect the organization’s critical infrastructure and assets, reduce risk, and meet organizational goals. Tracks and communicates project status and demonstrates project value to the organization.",OG,2,23,0.08695652173913043,3,149,0.020134228187919462,0.52885,0.5763,0.5626333333333333,0.2363333333333333,0.0891,0.045986956521739134,0.07056869565217391,0.13772001873510864,similarity_score
LOADERS,Loaders,OG-WRL-016,Responsible for conducting evaluations of technology programs or their individual components to determine compliance with published standards.,OG,2,23,0.08695652173913043,2,149,0.013422818791946308,0.52885,0.5763,0.5606,0.24295,0.0891,0.045986956521739134,0.07056869565217391,0.13772001873510864,similarity_score
LOADERS,Loaders,OG-WRL-010,"Responsible for leading, coordinating, and the overall success of a defined program. Includes communicating about the program and ensuring alignment with agency or organizational priorities.",OG,2,23,0.08695652173913043,2,149,0.013422818791946308,0.50685,0.5323,0.5380499999999999,0.2264,0.0891,0.04407391304347826,0.06980347826086956,0.13622664050992078,similarity_score
LOADERS,Loaders,IO-WRL-002,"Responsible for administering databases and data management systems that allow for the secure storage, query, protection, and utilization of data.",IO,2,23,0.08695652173913043,2,149,0.013422818791946308,0.448,0.4782,0.48160000000000003,0.1456,0.2767,0.03895652173913044,0.06775652173913044,0.13223185375754326,similarity_score
LOADERS,Loaders,OG-WRL-007,"Responsible for establishing vision and direction for an organization's cybersecurity operations and resources and their impact on digital and physical spaces. Possesses authority to make and execute decisions that impact an organization broadly, including policy approval and stakeholder engagement.",OG,2,23,0.08695652173913043,2,149,0.013422818791946308,0.4198,0.4297,0.42235,0.39695,0.45740000000000003,0.036504347826086955,0.06677565217391304,0.13031761439616607,similarity_score
LOADERS,Loaders,OG-WRL-006,"Responsible for providing cybersecurity legal advice and recommendations, including monitoring related legislation and regulations.",OG,2,23,0.08695652173913043,1,149,0.006711409395973154,0.39965,0.4152,0.41455,0.26545,0.30635,0.03475217391304348,0.06607478260869565,0.12894981570355082,similarity_score
LOADERS,Loaders,IO-WRL-003,"Responsible for managing and administering processes and tools to identify, document, and access an organization’s intellectual capital.",IO,1,23,0.043478260869565216,1,149,0.006711409395973154,0.5233,0.5233,0.5567,0.2228,,0.022752173913043478,0.03518782608695652,0.06867164006869539,similarity_score
LOADERS,Loaders,IO-WRL-001,"Responsible for analyzing data from multiple disparate sources to provide cybersecurity and privacy insight. Designs and implements custom algorithms, workflow processes, and layouts for complex, enterprise-scale data sets used for modeling, data mining, and research purposes.",IO,1,23,0.043478260869565216,1,149,0.006711409395973154,0.5218,0.5218,0.5411,0.3484,,0.022686956521739132,0.035161739130434785,0.06862072944738218,similarity_score
LOADERS,Loaders,OG-WRL-003,"Responsible for developing cybersecurity workforce plans, assessments, strategies, and guidance, including cybersecurity-related staff training, education, and hiring processes. Makes adjustments in response to or in anticipation of changes to cybersecurity-related policy, technology, and staffing needs and requirements.Authors mandated workforce planning strategies to maintain compliance with legislation, regulation, and policy.",OG,1,23,0.043478260869565216,1,149,0.006711409395973154,0.4099,0.4099,0.4245,0.2787,0.6724,0.01782173913043478,0.03321565217391304,0.06482279709741577,similarity_score
LOADERS,Loaders,PD-WRL-004,"Responsible for testing, implementing, deploying, maintaining, and administering infrastructure hardware and software for cybersecurity.",PD,1,23,0.043478260869565216,1,149,0.006711409395973154,0.3881,0.3881,0.4077,0.2112,0.104,0.01687391304347826,0.03283652173913043,0.0640828960676636,similarity_score
RATS,RATs,DD-WRL-004,"Responsible for the secure design, development, and testing of systems and the evaluation of system security throughout the systems development life cycle.",DD,75,118,0.635593220338983,30,350,0.08571428571428572,0.4587853333333334,0.6831,0.48314897959183667,0.3057902097902098,0.35474999999999995,0.29160084745762715,0.4979962711864407,1.0,similarity_score
RATS,RATs,IO-WRL-005,"Responsible for setting up and maintaining a system or specific components of a system in adherence with organizational security policies and procedures. Includes hardware and software installation, configuration, and updates; user account management; backup and recovery management; and security control implementation.",IO,69,118,0.5847457627118644,21,350,0.06,0.48523623188405796,0.7428,0.4925528571428572,0.2603357142857143,0.40560363636363633,0.28373983050847457,0.46434338983050844,0.9324234270353939,similarity_score
RATS,RATs,IO-WRL-006,"Responsible for developing and analyzing the integration, testing, operations, and maintenance of systems security. Prepares, performs, and manages the security aspects of implementing and operating a system.",IO,56,118,0.4745762711864407,20,350,0.05714285714285714,0.47303214285714285,0.6831,0.48156086956521743,0.33776923076923077,0.4117314285714286,0.22448983050847457,0.37454169491525424,0.7520973882453684,similarity_score
RATS,RATs,PD-WRL-001,Responsible for analyzing data collected from various cybersecurity defense tools to mitigate risks.,PD,56,118,0.4745762711864407,27,350,0.07714285714285714,0.46771250000000003,0.7081,0.47344415584415583,0.3077350649350649,0.36093653846153845,0.22196525423728813,0.37353186440677966,0.7500696009567834,similarity_score
RATS,RATs,PD-WRL-002,Responsible for analyzing digital evidence from computer security incidents to derive useful information in support of system and network vulnerability mitigation.,PD,53,118,0.4491525423728814,29,350,0.08285714285714285,0.4853320754716981,0.7458,0.4970406504065041,0.24428943089430893,0.26353493975903614,0.21798813559322033,0.356686779661017,0.7162438763070175,similarity_score
RATS,RATs,DD-WRL-001,"Responsible for ensuring that security requirements are adequately addressed in all aspects of enterprise architecture, including reference models, segment and solution architectures, and the resulting systems that protect and support organizational mission and business processes.",DD,51,118,0.4322033898305085,22,350,0.06285714285714286,0.4591921568627451,0.6094,0.46377117117117117,0.3448064220183486,0.4016211764705882,0.198464406779661,0.33870779661016953,0.6801412303815495,similarity_score
RATS,RATs,IN-WRL-002,"Responsible for identifying, collecting, examining, and preserving digital evidence using controlled and documented analytical and investigative techniques.",IN,48,118,0.4067796610169492,33,350,0.09428571428571429,0.50300625,0.7458,0.5101838028169015,0.2541485915492958,0.22932197802197804,0.2046127118644068,0.3259128813559322,0.6544484370926472,similarity_score
RATS,RATs,DD-WRL-002,"Responsible for developing and maintaining business, systems, and information processes to support enterprise mission needs. Develops technology rules and requirements that describe baseline and target architectures.",DD,49,118,0.4152542372881356,21,350,0.06,0.4571102040816326,0.6094,0.46223652173913043,0.3422017857142857,0.3993458823529412,0.18981694915254235,0.3250793220338983,0.6527746106600757,similarity_score
RATS,RATs,PD-WRL-005,Responsible for identifying and assessing the capabilities and activities of cybersecurity insider threats; produces findings to help initialize and support law enforcement and counterintelligence activities and investigations.,PD,47,118,0.3983050847457627,31,350,0.08857142857142856,0.47547872340425534,0.6895,0.4944768292682927,0.346,0.33524406779661015,0.189385593220339,0.3147372881355932,0.632007318821392,similarity_score
RATS,RATs,OG-WRL-014,"Responsible for managing the cybersecurity of a program, organization, system, or enclave.",OG,45,118,0.3813559322033898,31,350,0.08857142857142856,0.44522,0.6861,0.4574901408450704,0.3664394366197183,0.4188775862068965,0.1697872881355932,0.29672847457627116,0.5958447718279831,similarity_score
RATS,RATs,IO-WRL-007,Responsible for providing technical support to customers who need assistance utilizing client-level hardware and software in accordance with established or approved organizational policies and processes.,IO,43,118,0.3644067796610169,10,350,0.02857142857142857,0.46507441860465115,0.6831,0.4712166666666667,0.27354500000000004,0.3961260869565218,0.16947627118644068,0.2864345762711864,0.5751741385307493,similarity_score
RATS,RATs,OG-WRL-012,"Responsible for conducting independent comprehensive assessments of management, operational, and technical security controls and control enhancements employed within or inherited by a system to determine their overall effectiveness.",OG,39,118,0.3305084745762712,18,350,0.05142857142857143,0.46051282051282055,0.6667,0.46751964285714287,0.3695909090909091,0.32157560975609756,0.1522033898305085,0.25918644067796615,0.5204585971306028,similarity_score
RATS,RATs,DD-WRL-009,"Responsible for working within the engineering department to design and create systems, processes, and procedures that maintain the safety, reliability, controllability and security of industrial systems in the face of intentional and incidental cyber events. Interfaces with Chief Information Security Officer, plant managers and industrial cybersecurity technicians.",DD,32,118,0.2711864406779661,15,350,0.04285714285714286,0.441846875,0.603,0.45864000000000005,0.33863,0.3996733333333333,0.11982288135593219,0.21064101694915252,0.422977096690534,similarity_score
RATS,RATs,DD-WRL-003,"Responsible for developing, creating, modifying, and maintaining computer applications, software, or specialized utility programs.",DD,32,118,0.2711864406779661,20,350,0.05714285714285714,0.437834375,0.6001,0.4340046875,0.3328327868852459,0.35718684210526314,0.11873474576271187,0.2102057627118644,0.42210308565376226,similarity_score
RATS,RATs,IN-WRL-001,"Responsible for investigating cyberspace intrusion incidents and crimes. Applies tactics, techniques, and procedures for a full range of investigative tools and processes and appropriately balances the benefits of prosecution versus intelligence gathering.",IN,30,118,0.2542372881355932,14,350,0.04,0.49374666666666667,0.6634,0.5012739130434783,0.3615826086956522,0.24656333333333333,0.12552881355932202,0.20275389830508472,0.407139390465792,similarity_score
RATS,RATs,OG-WRL-017,"Responsible for developing cybersecurity supply chain risk management (C-SCRM) policies, processes, and procedures to identify, assess, protect against, and respond to cybersecurity risks throughout the supply chain, and for advising other stakeholders within an enterprise about supply chain risks.",OG,28,118,0.23728813559322035,12,350,0.03428571428571429,0.4493321428571429,0.7087,0.45936764705882355,0.3962147058823529,0.4219851851851852,0.10662118644067797,0.1850213559322034,0.371531609044789,similarity_score
RATS,RATs,PD-WRL-003,"Responsible for investigating, analyzing, and responding to network cybersecurity incidents.",PD,27,118,0.2288135593220339,12,350,0.03428571428571429,0.45178888888888885,0.621,0.4677,0.38365862068965517,0.431284,0.10337542372881356,0.17863830508474576,0.35871414189337747,similarity_score
RATS,RATs,OG-WRL-008,"Responsible for developing and overseeing an organization’s privacy compliance program and staff, including establishing and managing privacy-related governance, policy, and incident response needs.",OG,26,118,0.22033898305084745,25,350,0.07142857142857142,0.47957692307692307,0.6471,0.4788153846153846,0.3633461538461538,0.38330444444444445,0.10566949152542372,0.17447118644067797,0.3503463711184278,similarity_score
RATS,RATs,IO-WRL-004,"Responsible for planning, implementing, and operating network services and systems, including hardware and virtual environments.",IO,24,118,0.2033898305084746,10,350,0.02857142857142857,0.44521666666666665,0.5666,0.45795428571428576,0.20097142857142858,0.34327931034482756,0.09055254237288135,0.1582549152542373,0.3177833337530946,similarity_score
RATS,RATs,DD-WRL-006,Responsible for consulting with internal and external customers to evaluate and translate functional requirements and integrating security policies into technical solutions.,DD,23,118,0.19491525423728814,9,350,0.025714285714285714,0.43029130434782603,0.6582,0.43904000000000004,0.310984,0.3718823529411765,0.08387033898305084,0.1504972881355932,0.3022056526187317,similarity_score
RATS,RATs,DD-WRL-005,"Responsible for analyzing the security of new or existing computer applications, software, or specialized utility programs and delivering actionable results.",DD,22,118,0.1864406779661017,14,350,0.04,0.44637727272727273,0.6614,0.4683178571428571,0.3266888888888889,0.3537933333333333,0.0832228813559322,0.1451535593220339,0.291475193129892,similarity_score
RATS,RATs,DD-WRL-008,Responsible for conducting software and systems engineering and software systems research to develop new capabilities with fully integrated cybersecurity. Conducts comprehensive technology research to evaluate potential vulnerabilities in cyberspace systems.,DD,19,118,0.16101694915254236,10,350,0.02857142857142857,0.4716684210526316,0.6435,0.48701666666666665,0.3218666666666667,0.38144666666666666,0.07594661016949153,0.126988813559322,0.254999526917702,similarity_score
RATS,RATs,PD-WRL-004,"Responsible for testing, implementing, deploying, maintaining, and administering infrastructure hardware and software for cybersecurity.",PD,18,118,0.15254237288135594,10,350,0.02857142857142857,0.38465,0.5038,0.4039454545454546,0.2899909090909091,0.33584705882352944,0.05867542372881356,0.11499559322033899,0.2309165748297074,similarity_score
RATS,RATs,OG-WRL-003,"Responsible for developing cybersecurity workforce plans, assessments, strategies, and guidance, including cybersecurity-related staff training, education, and hiring processes. Makes adjustments in response to or in anticipation of changes to cybersecurity-related policy, technology, and staffing needs and requirements.Authors mandated workforce planning strategies to maintain compliance with legislation, regulation, and policy.",OG,17,118,0.1440677966101695,14,350,0.04,0.4423470588235294,0.6667,0.4171916666666667,0.36637499999999995,0.37196956521739133,0.06372796610169491,0.11193186440677966,0.2247644628746114,similarity_score
RATS,RATs,PD-WRL-006,"Responsible for collecting, processing, analyzing, and disseminating cybersecurity threat assessments. Develops cybersecurity indicators to maintain awareness of the status of the highly dynamic operating environment.",PD,15,118,0.1271186440677966,9,350,0.025714285714285714,0.47159999999999996,0.6591,0.48910624999999996,0.30130625,0.2857363636363636,0.05994915254237288,0.1002508474576271,0.20130842991813291,similarity_score
RATS,RATs,OG-WRL-001,Responsible for managing the Communications Security (COMSEC) resources of an organization.,OG,15,118,0.1271186440677966,6,350,0.017142857142857144,0.45308666666666664,0.6513,0.455425,0.368575,0.44325,0.0575957627118644,0.09930949152542372,0.19941814280823011,similarity_score
RATS,RATs,DD-WRL-007,"Responsible for planning, preparing, and executing system tests; evaluating test results against specifications and requirements; and reporting test results and findings.",DD,15,118,0.1271186440677966,10,350,0.02857142857142857,0.44704000000000005,0.5671,0.44821999999999995,0.33325499999999997,0.1982846153846154,0.0568271186440678,0.09900203389830509,0.19880075339206815,similarity_score
RATS,RATs,OG-WRL-011,"Responsible for overseeing and directly managing technology projects. Ensures cybersecurity is built into projects to protect the organization’s critical infrastructure and assets, reduce risk, and meet organizational goals. Tracks and communicates project status and demonstrates project value to the organization.",OG,14,118,0.11864406779661017,12,350,0.03428571428571429,0.44195,0.6212,0.4603736842105263,0.30682105263157894,0.35428571428571426,0.05243474576271187,0.09216033898305086,0.1850623073210677,similarity_score
RATS,RATs,OG-WRL-007,"Responsible for establishing vision and direction for an organization's cybersecurity operations and resources and their impact on digital and physical spaces. Possesses authority to make and execute decisions that impact an organization broadly, including policy approval and stakeholder engagement.",OG,13,118,0.11016949152542373,11,350,0.03142857142857143,0.5040538461538462,0.6861,0.4835444444444444,0.40783888888888886,0.4863411764705882,0.05553135593220339,0.08831423728813559,0.1773391537204349,similarity_score
RATS,RATs,OG-WRL-010,"Responsible for leading, coordinating, and the overall success of a defined program. Includes communicating about the program and ensuring alignment with agency or organizational priorities.",OG,13,118,0.11016949152542373,10,350,0.02857142857142857,0.4270538461538462,0.6212,0.4385266666666666,0.3299,0.37213333333333337,0.047048305084745765,0.08492101694915255,0.17052540724217527,similarity_score
RATS,RATs,OG-WRL-009,"Responsible for planning, estimating costs, budgeting, developing, implementing, and managing product support strategies in order to field and maintain the readiness and operational capability of systems and components.",OG,12,118,0.1016949152542373,10,350,0.02857142857142857,0.46719166666666667,0.6212,0.49439374999999997,0.31151875,0.3533363636363636,0.047511016949152544,0.08002135593220339,0.160686656832908,similarity_score
RATS,RATs,OG-WRL-004,"Responsible for developing, planning, coordinating, and evaluating cybersecurity awareness, training, or education content, methods, and techniques based on instructional needs and requirements.",OG,11,118,0.09322033898305085,6,350,0.017142857142857144,0.4844818181818182,0.6435,0.4851411764705883,0.3037941176470588,0.3606,0.0451635593220339,0.07399762711864406,0.1485907252726009,similarity_score
RATS,RATs,IO-WRL-002,"Responsible for administering databases and data management systems that allow for the secure storage, query, protection, and utilization of data.",IO,11,118,0.09322033898305085,5,350,0.014285714285714285,0.47223636363636357,0.6033,0.48906923076923076,0.1353,0.18795,0.04402203389830508,0.07354101694915254,0.1476738305167352,similarity_score
RATS,RATs,PD-WRL-007,"Responsible for assessing systems and networks to identify deviations from acceptable configurations, enclave policy, or local policy. Measure effectiveness of defense-in-depth architecture against known vulnerabilities.",PD,11,118,0.09322033898305085,4,350,0.011428571428571429,0.46997272727272726,0.575,0.4832454545454546,0.35058181818181816,0.39243333333333336,0.04381101694915254,0.07345661016949152,0.14750433772222105,similarity_score
RATS,RATs,OG-WRL-016,Responsible for conducting evaluations of technology programs or their individual components to determine compliance with published standards.,OG,10,118,0.0847457627118644,6,350,0.017142857142857144,0.48453,0.6066,0.50076,0.3384,0.3023125,0.04106186440677966,0.0672722033898305,0.13508575722777857,similarity_score
RATS,RATs,OG-WRL-005,"Responsible for developing and conducting cybersecurity awareness, training, or education.",OG,8,118,0.06779661016949153,5,350,0.014285714285714285,0.4593375,0.6161,0.47104285714285715,0.28507857142857146,0.3701928571428571,0.031141525423728816,0.05313457627118644,0.10669673518758903,similarity_score
RATS,RATs,OG-WRL-002,"Responsible for developing and maintaining cybersecurity plans, strategy, and policy to support and align with organizational cybersecurity initiatives and regulatory compliance.",OG,5,118,0.0423728813559322,6,350,0.017142857142857144,0.49029999999999996,0.6667,0.47728333333333334,0.4258166666666667,0.30926,0.020775423728813556,0.03373389830508474,0.06773925881958137,similarity_score
RATS,RATs,IO-WRL-003,"Responsible for managing and administering processes and tools to identify, document, and access an organization’s intellectual capital.",IO,5,118,0.0423728813559322,3,350,0.008571428571428572,0.43512000000000006,0.6614,0.45936000000000005,0.21694,0.2247,0.018437288135593224,0.03279864406779661,0.06586122420084828,similarity_score
RATS,RATs,OG-WRL-013,"Responsible for operating an information system at an acceptable level of risk to organizational operations, organizational assets, individuals, other organizations, and the nation.",OG,3,118,0.025423728813559324,3,350,0.008571428571428572,0.4311666666666667,0.4988,0.46075,0.324025,0.2834,0.010961864406779662,0.019638983050847457,0.039436004217579736,similarity_score
RATS,RATs,IO-WRL-001,"Responsible for analyzing data from multiple disparate sources to provide cybersecurity and privacy insight. Designs and implements custom algorithms, workflow processes, and layouts for complex, enterprise-scale data sets used for modeling, data mining, and research purposes.",IO,3,118,0.025423728813559324,1,350,0.002857142857142857,0.4008666666666667,0.5218,0.4135,0.28746666666666665,,0.010191525423728814,0.01933084745762712,0.03881725341351001,similarity_score
