scenario_id,scenario_name,work_role,work_role_name,category,covered_techniques,total_techniques,technique_coverage,covered_tasks,total_candidate_tasks,task_coverage,mean_mapping_score,max_mapping_score,mean_technique_similarity,mean_tactic_similarity,mean_mitigation_similarity,semantic_evidence,role_score,role_score_norm,score_column_used
LOADERS,Loaders,DD-WRL-005,"Responsible for analyzing the security of new or existing computer applications, software, or specialized utility programs and delivering actionable results.",DD,6,23,0.2608695652173913,7,151,0.046357615894039736,0.46005,0.6322,0.48944444444444446,0.28950000000000004,0.50075,0.12001304347826088,0.20452695652173913,0.4025501035444728,similarity_score
LOADERS,Loaders,OG-WRL-008,"Responsible for developing and overseeing an organization’s privacy compliance program and staff, including establishing and managing privacy-related governance, policy, and incident response needs.",OG,6,23,0.2608695652173913,8,151,0.052980132450331126,0.45669999999999994,0.5999,0.4529,0.3356555555555556,0.4233875,0.1191391304347826,0.2041773913043478,0.4018620890311318,similarity_score
LOADERS,Loaders,PD-WRL-006,"Responsible for collecting, processing, analyzing, and disseminating cybersecurity threat assessments. Develops cybersecurity indicators to maintain awareness of the status of the highly dynamic operating environment.",PD,5,23,0.21739130434782608,4,151,0.026490066225165563,0.50474,0.6188,0.49713333333333337,0.32225,0.24183333333333334,0.10972608695652174,0.17432521739130435,0.34310701877492344,similarity_score
LOADERS,Loaders,PD-WRL-003,"Responsible for investigating, analyzing, and responding to network cybersecurity incidents.",PD,5,23,0.21739130434782608,4,151,0.026490066225165563,0.44828,0.5999,0.44828,0.42626,0.595,0.09745217391304348,0.16941565217391305,0.3334440089681494,similarity_score
LOADERS,Loaders,IN-WRL-001,"Responsible for investigating cyberspace intrusion incidents and crimes. Applies tactics, techniques, and procedures for a full range of investigative tools and processes and appropriately balances the benefits of prosecution versus intelligence gathering.",IN,4,23,0.17391304347826086,4,151,0.026490066225165563,0.52445,0.6064,0.52445,0.2792,0.29285,0.0912086956521739,0.1408313043478261,0.27718427493196873,similarity_score
LOADERS,Loaders,PD-WRL-007,"Responsible for assessing systems and networks to identify deviations from acceptable configurations, enclave policy, or local policy. Measure effectiveness of defense-in-depth architecture against known vulnerabilities.",PD,4,23,0.17391304347826086,2,151,0.013245033112582781,0.503275,0.608,0.503275,0.310175,0.3264,0.08752608695652174,0.1393582608695652,0.2742850296941587,similarity_score
LOADERS,Loaders,OG-WRL-004,"Responsible for developing, planning, coordinating, and evaluating cybersecurity awareness, training, or education content, methods, and techniques based on instructional needs and requirements.",OG,4,23,0.17391304347826086,4,151,0.026490066225165563,0.487225,0.6903,0.45893333333333336,0.30105,0.36962,0.08473478260869566,0.13824173913043478,0.27208749080080097,similarity_score
LOADERS,Loaders,DD-WRL-006,Responsible for consulting with internal and external customers to evaluate and translate functional requirements and integrating security policies into technical solutions.,DD,4,23,0.17391304347826086,4,151,0.026490066225165563,0.462325,0.5263,0.4587833333333333,0.28591666666666665,0.394175,0.08040434782608695,0.1365095652173913,0.2686782248540964,similarity_score
LOADERS,Loaders,DD-WRL-007,"Responsible for planning, preparing, and executing system tests; evaluating test results against specifications and requirements; and reporting test results and findings.",DD,4,23,0.17391304347826086,4,151,0.026490066225165563,0.450575,0.5299,0.450575,0.261525,0.14325,0.07836086956521739,0.13569217391304347,0.267069434698523,similarity_score
LOADERS,Loaders,IO-WRL-002,"Responsible for administering databases and data management systems that allow for the secure storage, query, protection, and utilization of data.",IO,3,23,0.13043478260869565,3,151,0.019867549668874173,0.4434,0.524,0.4434,0.11496666666666666,0.21215,0.05783478260869566,0.10139478260869565,0.1995652843622174,similarity_score
LOADERS,Loaders,OG-WRL-005,"Responsible for developing and conducting cybersecurity awareness, training, or education.",OG,3,23,0.13043478260869565,3,151,0.019867549668874173,0.4195333333333333,0.4864,0.42155,0.340525,0.38525,0.05472173913043478,0.1001495652173913,0.19711444659330127,similarity_score
LOADERS,Loaders,OG-WRL-009,"Responsible for planning, estimating costs, budgeting, developing, implementing, and managing product support strategies in order to field and maintain the readiness and operational capability of systems and components.",OG,2,23,0.08695652173913043,3,151,0.019867549668874173,0.5606,0.6118,0.5626333333333333,0.2363333333333333,0.0891,0.04874782608695652,0.07167304347826087,0.1410669359393452,similarity_score
LOADERS,Loaders,OG-WRL-011,"Responsible for overseeing and directly managing technology projects. Ensures cybersecurity is built into projects to protect the organization’s critical infrastructure and assets, reduce risk, and meet organizational goals. Tracks and communicates project status and demonstrates project value to the organization.",OG,2,23,0.08695652173913043,3,151,0.019867549668874173,0.5606,0.6118,0.5626333333333333,0.2363333333333333,0.0891,0.04874782608695652,0.07167304347826087,0.1410669359393452,similarity_score
LOADERS,Loaders,OG-WRL-016,Responsible for conducting evaluations of technology programs or their individual components to determine compliance with published standards.,OG,2,23,0.08695652173913043,2,151,0.013245033112582781,0.5606,0.6118,0.5606,0.24295,0.0891,0.04874782608695652,0.07167304347826087,0.1410669359393452,similarity_score
LOADERS,Loaders,OG-WRL-010,"Responsible for leading, coordinating, and the overall success of a defined program. Includes communicating about the program and ensuring alignment with agency or organizational priorities.",OG,2,23,0.08695652173913043,2,151,0.013245033112582781,0.5380499999999999,0.5667,0.5380499999999999,0.2264,0.0891,0.04678695652173912,0.0708886956521739,0.13952318198155023,similarity_score
LOADERS,Loaders,OG-WRL-017,"Responsible for developing cybersecurity supply chain risk management (C-SCRM) policies, processes, and procedures to identify, assess, protect against, and respond to cybersecurity risks throughout the supply chain, and for advising other stakeholders within an enterprise about supply chain risks.",OG,2,23,0.08695652173913043,3,151,0.019867549668874173,0.42825,0.5175,0.44976666666666665,0.3662666666666667,0.43910000000000005,0.03723913043478261,0.0670695652173913,0.13200636670146673,similarity_score
LOADERS,Loaders,OG-WRL-007,"Responsible for establishing vision and direction for an organization's cybersecurity operations and resources and their impact on digital and physical spaces. Possesses authority to make and execute decisions that impact an organization broadly, including policy approval and stakeholder engagement.",OG,2,23,0.08695652173913043,2,151,0.013245033112582781,0.42235,0.4245,0.42235,0.39695,0.45740000000000003,0.03672608695652174,0.06686434782608695,0.13160245768368448,similarity_score
LOADERS,Loaders,OG-WRL-006,"Responsible for providing cybersecurity legal advice and recommendations, including monitoring related legislation and regulations.",OG,2,23,0.08695652173913043,1,151,0.006622516556291391,0.41455,0.4347,0.41455,0.26545,0.30635,0.036047826086956516,0.06659304347826087,0.1310684762703452,similarity_score
LOADERS,Loaders,OG-WRL-001,Responsible for managing the Communications Security (COMSEC) resources of an organization.,OG,2,23,0.08695652173913043,2,151,0.013245033112582781,0.4012,0.4245,0.4012,0.32745,0.5238,0.03488695652173913,0.06612869565217391,0.1301545465436684,similarity_score
LOADERS,Loaders,IO-WRL-003,"Responsible for managing and administering processes and tools to identify, document, and access an organization’s intellectual capital.",IO,1,23,0.043478260869565216,1,151,0.006622516556291391,0.5567,0.5567,0.5567,0.2228,,0.024204347826086957,0.035768695652173915,0.07039997261633778,similarity_score
LOADERS,Loaders,IO-WRL-001,"Responsible for analyzing data from multiple disparate sources to provide cybersecurity and privacy insight. Designs and implements custom algorithms, workflow processes, and layouts for complex, enterprise-scale data sets used for modeling, data mining, and research purposes.",IO,1,23,0.043478260869565216,1,151,0.006622516556291391,0.5411,0.5411,0.5411,0.3484,,0.023526086956521742,0.03549739130434783,0.06986599120299852,similarity_score
LOADERS,Loaders,OG-WRL-003,"Responsible for developing cybersecurity workforce plans, assessments, strategies, and guidance, including cybersecurity-related staff training, education, and hiring processes. Makes adjustments in response to or in anticipation of changes to cybersecurity-related policy, technology, and staffing needs and requirements.Authors mandated workforce planning strategies to maintain compliance with legislation, regulation, and policy.",OG,1,23,0.043478260869565216,1,151,0.006622516556291391,0.4245,0.4245,0.4245,0.2787,0.6724,0.018456521739130434,0.033469565217391306,0.06587482243406528,similarity_score
LOADERS,Loaders,PD-WRL-004,"Responsible for testing, implementing, deploying, maintaining, and administering infrastructure hardware and software for cybersecurity.",PD,1,23,0.043478260869565216,1,151,0.006622516556291391,0.4077,0.4077,0.4077,0.2112,0.104,0.01772608695652174,0.033177391304347825,0.06529976552739222,similarity_score
RATS,RATs,DD-WRL-004,"Responsible for the secure design, development, and testing of systems and the evaluation of system security throughout the systems development life cycle.",DD,75,118,0.635593220338983,28,344,0.08139534883720931,0.47598399999999996,0.7359,0.4858269503546099,0.29113357664233575,0.3500575757575758,0.3025322033898305,0.5023688135593221,1.0,similarity_score
RATS,RATs,IO-WRL-005,"Responsible for setting up and maintaining a system or specific components of a system in adherence with organizational security policies and procedures. Includes hardware and software installation, configuration, and updates; user account management; backup and recovery management; and security control implementation.",IO,67,118,0.5677966101694916,21,344,0.061046511627906974,0.5158820895522389,0.7721,0.4952392857142857,0.25105285714285713,0.39815779816513763,0.2929161016949153,0.45784440677966104,0.9113710772286955,similarity_score
RATS,RATs,PD-WRL-001,Responsible for analyzing data collected from various cybersecurity defense tools to mitigate risks.,PD,60,118,0.5084745762711864,28,344,0.08139534883720931,0.481095,0.7527,0.4719378048780488,0.30174146341463415,0.35989310344827585,0.24462457627118644,0.4029345762711864,0.8020692475242713,similarity_score
RATS,RATs,IO-WRL-006,"Responsible for developing and analyzing the integration, testing, operations, and maintenance of systems security. Prepares, performs, and manages the security aspects of implementing and operating a system.",IO,54,118,0.4576271186440678,20,344,0.05813953488372093,0.49336851851851854,0.727,0.4884584269662921,0.326825,0.4070454545454546,0.22577881355932203,0.3648877966101695,0.726334491237446,similarity_score
RATS,RATs,DD-WRL-001,"Responsible for ensuring that security requirements are adequately addressed in all aspects of enterprise architecture, including reference models, segment and solution architectures, and the resulting systems that protect and support organizational mission and business processes.",DD,50,118,0.423728813559322,21,344,0.061046511627906974,0.47476,0.6187,0.4712633663366337,0.33894242424242427,0.39281168831168833,0.20116949152542374,0.3347050847457627,0.6662537078572836,similarity_score
RATS,RATs,PD-WRL-002,Responsible for analyzing digital evidence from computer security incidents to derive useful information in support of system and network vulnerability mitigation.,PD,48,118,0.4067796610169492,26,344,0.0755813953488372,0.52063125,0.8221,0.4957196581196581,0.2239974358974359,0.24885696202531646,0.21178220338983053,0.3287806779661017,0.6544607648644929,similarity_score
RATS,RATs,DD-WRL-002,"Responsible for developing and maintaining business, systems, and information processes to support enterprise mission needs. Develops technology rules and requirements that describe baseline and target architectures.",DD,49,118,0.4152542372881356,21,344,0.061046511627906974,0.4704816326530612,0.6187,0.4681594339622641,0.33667378640776696,0.39047820512820514,0.1953694915254237,0.32730033898305083,0.651514047347212,similarity_score
RATS,RATs,IN-WRL-002,"Responsible for identifying, collecting, examining, and preserving digital evidence using controlled and documented analytical and investigative techniques.",IN,47,118,0.3983050847457627,33,344,0.09593023255813954,0.5384553191489362,0.8221,0.508376551724138,0.2429613793103448,0.22520947368421051,0.21446949152542374,0.3247708474576271,0.6464789188576424,similarity_score
RATS,RATs,OG-WRL-014,"Responsible for managing the cybersecurity of a program, organization, system, or enclave.",OG,49,118,0.4152542372881356,29,344,0.08430232558139535,0.4456,0.7132,0.45000921052631576,0.3341078947368421,0.4152048387096774,0.1850372881355932,0.3231674576271186,0.6432872600857766,similarity_score
RATS,RATs,PD-WRL-005,Responsible for identifying and assessing the capabilities and activities of cybersecurity insider threats; produces findings to help initialize and support law enforcement and counterintelligence activities and investigations.,PD,47,118,0.3983050847457627,28,344,0.08139534883720931,0.49220425531914896,0.7164,0.4896481481481482,0.3234345679012346,0.3295220338983051,0.19604745762711864,0.31740203389830507,0.631810783892987,similarity_score
RATS,RATs,IO-WRL-007,Responsible for providing technical support to customers who need assistance utilizing client-level hardware and software in accordance with established or approved organizational policies and processes.,IO,42,118,0.3559322033898305,10,344,0.029069767441860465,0.49219285714285715,0.698,0.4788322033898305,0.2714694915254237,0.39424545454545457,0.17518728813559323,0.2836342372881356,0.5645936404343355,similarity_score
RATS,RATs,OG-WRL-012,"Responsible for conducting independent comprehensive assessments of management, operational, and technical security controls and control enhancements employed within or inherited by a system to determine their overall effectiveness.",OG,42,118,0.3559322033898305,17,344,0.04941860465116279,0.4683333333333334,0.6985,0.4642589285714286,0.35417272727272725,0.3269725,0.1666949152542373,0.28023728813559323,0.5578317773153358,similarity_score
RATS,RATs,DD-WRL-009,"Responsible for working within the engineering department to design and create systems, processes, and procedures that maintain the safety, reliability, controllability and security of industrial systems in the face of intentional and incidental cyber events. Interfaces with Chief Information Security Officer, plant managers and industrial cybersecurity technicians.",DD,32,118,0.2711864406779661,16,344,0.046511627906976744,0.453675,0.6187,0.45563414634146343,0.31570487804878045,0.38782666666666665,0.12303050847457626,0.21192406779661016,0.4218495696321427,similarity_score
RATS,RATs,DD-WRL-003,"Responsible for developing, creating, modifying, and maintaining computer applications, software, or specialized utility programs.",DD,32,118,0.2711864406779661,21,344,0.061046511627906974,0.445028125,0.6322,0.4381369230769231,0.31678709677419353,0.33425789473684214,0.12068559322033898,0.21098610169491525,0.419982482989066,similarity_score
RATS,RATs,IN-WRL-001,"Responsible for investigating cyberspace intrusion incidents and crimes. Applies tactics, techniques, and procedures for a full range of investigative tools and processes and appropriately balances the benefits of prosecution versus intelligence gathering.",IN,27,118,0.2288135593220339,14,344,0.040697674418604654,0.5234222222222222,0.7146,0.5121833333333333,0.34760714285714284,0.23774285714285712,0.11976610169491526,0.18519457627118646,0.36864266107417876,similarity_score
RATS,RATs,OG-WRL-008,"Responsible for developing and overseeing an organization’s privacy compliance program and staff, including establishing and managing privacy-related governance, policy, and incident response needs.",OG,25,118,0.211864406779661,23,344,0.06686046511627906,0.487524,0.6766,0.4817795918367347,0.3448938775510204,0.4008581395348837,0.10328898305084747,0.16843423728813559,0.3352800427533826,similarity_score
RATS,RATs,IO-WRL-004,"Responsible for planning, implementing, and operating network services and systems, including hardware and virtual environments.",IO,25,118,0.211864406779661,10,344,0.029069767441860465,0.472172,0.6048,0.45966756756756755,0.19685405405405404,0.33120999999999995,0.1000364406779661,0.16713322033898304,0.33269027819388547,similarity_score
RATS,RATs,OG-WRL-017,"Responsible for developing cybersecurity supply chain risk management (C-SCRM) policies, processes, and procedures to identify, assess, protect against, and respond to cybersecurity risks throughout the supply chain, and for advising other stakeholders within an enterprise about supply chain risks.",OG,25,118,0.211864406779661,14,344,0.040697674418604654,0.46281599999999995,0.7423,0.46276875,0.376125,0.39674615384615386,0.09805423728813559,0.16634033898305084,0.33111199280965836,similarity_score
RATS,RATs,PD-WRL-003,"Responsible for investigating, analyzing, and responding to network cybersecurity incidents.",PD,22,118,0.1864406779661017,11,344,0.03197674418604651,0.46849545454545455,0.6285,0.478144,0.3522083333333333,0.42371499999999995,0.08734661016949154,0.14680305084745762,0.2922216644129372,similarity_score
RATS,RATs,DD-WRL-005,"Responsible for analyzing the security of new or existing computer applications, software, or specialized utility programs and delivering actionable results.",DD,21,118,0.17796610169491525,13,344,0.0377906976744186,0.4705666666666667,0.6988,0.48536666666666667,0.3183115384615384,0.3368923076923077,0.08374491525423729,0.14027762711864405,0.279232355457669,similarity_score
RATS,RATs,DD-WRL-008,Responsible for conducting software and systems engineering and software systems research to develop new capabilities with fully integrated cybersecurity. Conducts comprehensive technology research to evaluate potential vulnerabilities in cyberspace systems.,DD,20,118,0.1694915254237288,9,344,0.02616279069767442,0.47126999999999997,0.6903,0.474576,0.29722,0.38712857142857143,0.07987627118644068,0.13364542372881355,0.26603049417404184,similarity_score
RATS,RATs,DD-WRL-006,Responsible for consulting with internal and external customers to evaluate and translate functional requirements and integrating security policies into technical solutions.,DD,20,118,0.1694915254237288,9,344,0.02616279069767442,0.448735,0.6918,0.4382916666666667,0.2957666666666667,0.3420875,0.07605677966101695,0.13211762711864405,0.2629893089552682,similarity_score
RATS,RATs,PD-WRL-006,"Responsible for collecting, processing, analyzing, and disseminating cybersecurity threat assessments. Develops cybersecurity indicators to maintain awareness of the status of the highly dynamic operating environment.",PD,18,118,0.15254237288135594,10,344,0.029069767441860465,0.4641944444444444,0.6618,0.45835499999999996,0.2874,0.2725666666666667,0.0708093220338983,0.11984915254237288,0.23856805858077124,similarity_score
RATS,RATs,OG-WRL-003,"Responsible for developing cybersecurity workforce plans, assessments, strategies, and guidance, including cybersecurity-related staff training, education, and hiring processes. Makes adjustments in response to or in anticipation of changes to cybersecurity-related policy, technology, and staffing needs and requirements.Authors mandated workforce planning strategies to maintain compliance with legislation, regulation, and policy.",OG,18,118,0.15254237288135594,12,344,0.03488372093023256,0.44869999999999993,0.6985,0.4239541666666667,0.3574208333333333,0.4051826086956522,0.0684457627118644,0.11890372881355932,0.23668612701317418,similarity_score
RATS,RATs,OG-WRL-007,"Responsible for establishing vision and direction for an organization's cybersecurity operations and resources and their impact on digital and physical spaces. Possesses authority to make and execute decisions that impact an organization broadly, including policy approval and stakeholder engagement.",OG,16,118,0.13559322033898305,10,344,0.029069767441860465,0.49196875,0.7132,0.47286,0.37124,0.4906105263157895,0.06670762711864407,0.10803898305084746,0.21505909629497674,similarity_score
RATS,RATs,OG-WRL-001,Responsible for managing the Communications Security (COMSEC) resources of an organization.,OG,16,118,0.13559322033898305,6,344,0.01744186046511628,0.4581,0.6656,0.4581,0.36591875,0.43373125,0.062115254237288135,0.10620203389830508,0.2114025214779067,similarity_score
RATS,RATs,PD-WRL-004,"Responsible for testing, implementing, deploying, maintaining, and administering infrastructure hardware and software for cybersecurity.",PD,16,118,0.13559322033898305,10,344,0.029069767441860465,0.39615625,0.5198,0.40341000000000005,0.30341999999999997,0.3370125,0.05371610169491525,0.10284237288135592,0.20471488298150858,similarity_score
RATS,RATs,OG-WRL-004,"Responsible for developing, planning, coordinating, and evaluating cybersecurity awareness, training, or education content, methods, and techniques based on instructional needs and requirements.",OG,15,118,0.1271186440677966,6,344,0.01744186046511628,0.47462,0.6903,0.4630181818181818,0.2847818181818182,0.3901611111111111,0.060333050847457624,0.100404406779661,0.1998619422019611,similarity_score
RATS,RATs,DD-WRL-007,"Responsible for planning, preparing, and executing system tests; evaluating test results against specifications and requirements; and reporting test results and findings.",DD,14,118,0.11864406779661017,9,344,0.02616279069767442,0.4559214285714286,0.5982,0.44723333333333337,0.32583333333333336,0.20080833333333334,0.05409237288135593,0.09282338983050847,0.1847714016577732,similarity_score
RATS,RATs,OG-WRL-011,"Responsible for overseeing and directly managing technology projects. Ensures cybersecurity is built into projects to protect the organization’s critical infrastructure and assets, reduce risk, and meet organizational goals. Tracks and communicates project status and demonstrates project value to the organization.",OG,14,118,0.11864406779661017,12,344,0.03488372093023256,0.45554285714285714,0.6285,0.45740499999999995,0.29826,0.3384066666666667,0.05404745762711865,0.09280542372881356,0.1847356388850652,similarity_score
RATS,RATs,OG-WRL-010,"Responsible for leading, coordinating, and the overall success of a defined program. Includes communicating about the program and ensuring alignment with agency or organizational priorities.",OG,14,118,0.11864406779661017,10,344,0.029069767441860465,0.43658571428571424,0.6285,0.43618124999999996,0.31775625,0.35243846153846153,0.05179830508474576,0.0919057627118644,0.1829448011724791,similarity_score
RATS,RATs,IO-WRL-002,"Responsible for administering databases and data management systems that allow for the secure storage, query, protection, and utilization of data.",IO,12,118,0.1016949152542373,6,344,0.01744186046511628,0.49652500000000005,0.6487,0.47506666666666664,0.12564666666666666,0.18428181818181819,0.05049406779661017,0.08121457627118644,0.161663252334027,similarity_score
RATS,RATs,OG-WRL-009,"Responsible for planning, estimating costs, budgeting, developing, implementing, and managing product support strategies in order to field and maintain the readiness and operational capability of systems and components.",OG,12,118,0.1016949152542373,10,344,0.029069767441860465,0.483125,0.6285,0.48889999999999995,0.30117058823529413,0.3335666666666666,0.04913135593220339,0.08066949152542374,0.16057822330545188,similarity_score
RATS,RATs,OG-WRL-016,Responsible for conducting evaluations of technology programs or their individual components to determine compliance with published standards.,OG,10,118,0.0847457627118644,6,344,0.01744186046511628,0.50076,0.6118,0.50076,0.3384,0.3023125,0.04243728813559322,0.06782237288135592,0.13500514174203837,similarity_score
RATS,RATs,PD-WRL-007,"Responsible for assessing systems and networks to identify deviations from acceptable configurations, enclave policy, or local policy. Measure effectiveness of defense-in-depth architecture against known vulnerabilities.",PD,10,118,0.0847457627118644,3,344,0.00872093023255814,0.47065,0.6081,0.47065,0.31179,0.4364,0.03988559322033899,0.06680169491525423,0.1329734113906455,similarity_score
RATS,RATs,OG-WRL-005,"Responsible for developing and conducting cybersecurity awareness, training, or education.",OG,9,118,0.07627118644067797,5,344,0.014534883720930232,0.4643333333333334,0.6485,0.46371333333333337,0.2746533333333333,0.36967999999999995,0.03541525423728814,0.05992881355932204,0.11929246390659033,similarity_score
RATS,RATs,OG-WRL-002,"Responsible for developing and maintaining cybersecurity plans, strategy, and policy to support and align with organizational cybersecurity initiatives and regulatory compliance.",OG,6,118,0.05084745762711865,5,344,0.014534883720930232,0.48173333333333335,0.6985,0.46628571428571425,0.3908285714285714,0.4333,0.02449491525423729,0.040306440677966106,0.08023276841647842,similarity_score
RATS,RATs,IO-WRL-003,"Responsible for managing and administering processes and tools to identify, document, and access an organization’s intellectual capital.",IO,5,118,0.0423728813559322,3,344,0.00872093023255814,0.45936000000000005,0.6988,0.45936000000000005,0.21694,0.2247,0.01946440677966102,0.033209491525423726,0.06610579842751763,similarity_score
RATS,RATs,OG-WRL-013,"Responsible for operating an information system at an acceptable level of risk to organizational operations, organizational assets, individuals, other organizations, and the nation.",OG,3,118,0.025423728813559324,3,344,0.00872093023255814,0.44250000000000006,0.522,0.46075,0.324025,0.2834,0.011250000000000001,0.019754237288135593,0.0393221807464028,similarity_score
RATS,RATs,IO-WRL-001,"Responsible for analyzing data from multiple disparate sources to provide cybersecurity and privacy insight. Designs and implements custom algorithms, workflow processes, and layouts for complex, enterprise-scale data sets used for modeling, data mining, and research purposes.",IO,3,118,0.025423728813559324,2,344,0.005813953488372093,0.4135,0.5411,0.4104,0.233625,,0.01051271186440678,0.019459322033898305,0.03873513145855432,similarity_score
