scenario_id,scenario_name,work_role,work_role_name,category,covered_techniques,total_techniques,technique_coverage,covered_tasks,total_candidate_tasks,task_coverage,mean_mapping_score,max_mapping_score,mean_technique_similarity,mean_tactic_similarity,mean_mitigation_similarity,semantic_evidence,role_score,role_score_norm,score_column_used
LOADERS,Loaders,IO-WRL-006,"Responsible for developing and analyzing the integration, testing, operations, and maintenance of systems security. Prepares, performs, and manages the security aspects of implementing and operating a system.",IO,10,23,0.43478260869565216,7,80,0.0875,0.40217,0.5012,0.4004384615384616,0.32669230769230767,0.3937333333333333,0.17485652173913044,0.33081217391304346,0.4927607940459506,similarity_score
LOADERS,Loaders,DD-WRL-004,"Responsible for the secure design, development, and testing of systems and the evaluation of system security throughout the systems development life cycle.",DD,10,23,0.43478260869565216,5,80,0.0625,0.39477,0.5101,0.3881583333333333,0.3508833333333334,0.3670111111111111,0.17163913043478263,0.32952521739130436,0.4908438098248032,similarity_score
LOADERS,Loaders,PD-WRL-005,Responsible for identifying and assessing the capabilities and activities of cybersecurity insider threats; produces findings to help initialize and support law enforcement and counterintelligence activities and investigations.,PD,9,23,0.391304347826087,6,80,0.075,0.3911777777777778,0.4875,0.3846117647058824,0.3417235294117647,0.3651733333333333,0.1530695652173913,0.2960104347826087,0.4409219139792188,similarity_score
LOADERS,Loaders,PD-WRL-003,"Responsible for investigating, analyzing, and responding to network cybersecurity incidents.",PD,8,23,0.34782608695652173,3,80,0.0375,0.3785875,0.4075,0.3733222222222222,0.33784444444444445,0.34550000000000003,0.13168260869565218,0.2613686956521739,0.3893213616805216,similarity_score
LOADERS,Loaders,DD-WRL-009,"Responsible for working within the engineering department to design and create systems, processes, and procedures that maintain the safety, reliability, controllability and security of industrial systems in the face of intentional and incidental cyber events. Interfaces with Chief Information Security Officer, plant managers and industrial cybersecurity technicians.",DD,7,23,0.30434782608695654,4,80,0.05,0.4079,0.5101,0.4008818181818182,0.3616909090909091,0.4050714285714286,0.12414347826086955,0.23226608695652173,0.3459716130904117,similarity_score
LOADERS,Loaders,PD-WRL-007,"Responsible for assessing systems and networks to identify deviations from acceptable configurations, enclave policy, or local policy. Measure effectiveness of defense-in-depth architecture against known vulnerabilities.",PD,6,23,0.2608695652173913,1,80,0.0125,0.4181166666666667,0.4993,0.4181166666666667,0.41095,0.41555000000000003,0.10907391304347827,0.20015130434782608,0.29813508521512966,similarity_score
LOADERS,Loaders,OG-WRL-013,"Responsible for operating an information system at an acceptable level of risk to organizational operations, organizational assets, individuals, other organizations, and the nation.",OG,5,23,0.21739130434782608,1,80,0.0125,0.3701,0.3813,0.3701,0.43562,0.42238,0.08045652173913044,0.16261739130434782,0.24222649945728622,similarity_score
LOADERS,Loaders,DD-WRL-005,"Responsible for analyzing the security of new or existing computer applications, software, or specialized utility programs and delivering actionable results.",DD,4,23,0.17391304347826086,2,80,0.025,0.400225,0.4213,0.400225,0.366325,0.379975,0.06960434782608696,0.1321895652173913,0.19690277522323799,similarity_score
LOADERS,Loaders,PD-WRL-004,"Responsible for testing, implementing, deploying, maintaining, and administering infrastructure hardware and software for cybersecurity.",PD,3,23,0.13043478260869565,1,80,0.0125,0.4151666666666667,0.5182,0.4151666666666667,0.3607,0.43935,0.05415217391304348,0.09992173913043478,0.14883828165679247,similarity_score
LOADERS,Loaders,IO-WRL-005,"Responsible for setting up and maintaining a system or specific components of a system in adherence with organizational security policies and procedures. Includes hardware and software installation, configuration, and updates; user account management; backup and recovery management; and security control implementation.",IO,3,23,0.13043478260869565,2,80,0.025,0.4095,0.466,0.4095,0.3315333333333333,0.36055,0.05341304347826087,0.09962608695652173,0.14839789338977208,similarity_score
LOADERS,Loaders,IO-WRL-007,Responsible for providing technical support to customers who need assistance utilizing client-level hardware and software in accordance with established or approved organizational policies and processes.,IO,3,23,0.13043478260869565,2,80,0.025,0.4095,0.466,0.4095,0.3315333333333333,0.36055,0.05341304347826087,0.09962608695652173,0.14839789338977208,similarity_score
LOADERS,Loaders,DD-WRL-003,"Responsible for developing, creating, modifying, and maintaining computer applications, software, or specialized utility programs.",DD,3,23,0.13043478260869565,1,80,0.0125,0.4025666666666667,0.4213,0.4025666666666667,0.3603,0.37856666666666666,0.05250869565217391,0.09926434782608695,0.1478590653924766,similarity_score
LOADERS,Loaders,DD-WRL-001,"Responsible for ensuring that security requirements are adequately addressed in all aspects of enterprise architecture, including reference models, segment and solution architectures, and the resulting systems that protect and support organizational mission and business processes.",DD,3,23,0.13043478260869565,4,80,0.05,0.3872,0.4036,0.38043333333333335,0.34759999999999996,0.3524,0.050504347826086954,0.09846260869565217,0.1466648360330861,similarity_score
LOADERS,Loaders,DD-WRL-002,"Responsible for developing and maintaining business, systems, and information processes to support enterprise mission needs. Develops technology rules and requirements that describe baseline and target architectures.",DD,3,23,0.13043478260869565,4,80,0.05,0.3872,0.4036,0.38043333333333335,0.34759999999999996,0.3524,0.050504347826086954,0.09846260869565217,0.1466648360330861,similarity_score
LOADERS,Loaders,DD-WRL-008,Responsible for conducting software and systems engineering and software systems research to develop new capabilities with fully integrated cybersecurity. Conducts comprehensive technology research to evaluate potential vulnerabilities in cyberspace systems.,DD,3,23,0.13043478260869565,3,80,0.0375,0.3751,0.3844,0.3751,0.3087333333333333,0.2874,0.04892608695652174,0.09783130434782608,0.14572447755703674,similarity_score
LOADERS,Loaders,OG-WRL-004,"Responsible for developing, planning, coordinating, and evaluating cybersecurity awareness, training, or education content, methods, and techniques based on instructional needs and requirements.",OG,2,23,0.08695652173913043,2,80,0.025,0.377,0.3904,0.377,0.29810000000000003,0.36429999999999996,0.03278260869565217,0.06528695652173913,0.09724809143496631,similarity_score
LOADERS,Loaders,OG-WRL-001,Responsible for managing the Communications Security (COMSEC) resources of an organization.,OG,1,23,0.043478260869565216,1,80,0.0125,0.4569,0.4569,0.4569,0.3792,,0.019865217391304348,0.03403304347826087,0.05069387057247884,similarity_score
LOADERS,Loaders,OG-WRL-007,"Responsible for establishing vision and direction for an organization's cybersecurity operations and resources and their impact on digital and physical spaces. Possesses authority to make and execute decisions that impact an organization broadly, including policy approval and stakeholder engagement.",OG,1,23,0.043478260869565216,1,80,0.0125,0.4569,0.4569,0.4569,0.3792,,0.019865217391304348,0.03403304347826087,0.05069387057247884,similarity_score
LOADERS,Loaders,OG-WRL-005,"Responsible for developing and conducting cybersecurity awareness, training, or education.",OG,1,23,0.043478260869565216,1,80,0.0125,0.3904,0.3904,0.3904,0.3144,0.4215,0.016973913043478263,0.032876521739130436,0.048971175292663906,similarity_score
LOADERS,Loaders,OG-WRL-008,"Responsible for developing and overseeing an organization’s privacy compliance program and staff, including establishing and managing privacy-related governance, policy, and incident response needs.",OG,1,23,0.043478260869565216,1,80,0.0125,0.3904,0.3904,0.3904,0.3144,0.4215,0.016973913043478263,0.032876521739130436,0.048971175292663906,similarity_score
LOADERS,Loaders,DD-WRL-006,Responsible for consulting with internal and external customers to evaluate and translate functional requirements and integrating security policies into technical solutions.,DD,1,23,0.043478260869565216,1,80,0.0125,0.364,0.364,0.364,0.3144,0.341,0.01582608695652174,0.03241739130434783,0.04828727821917347,similarity_score
LOADERS,Loaders,OG-WRL-017,"Responsible for developing cybersecurity supply chain risk management (C-SCRM) policies, processes, and procedures to identify, assess, protect against, and respond to cybersecurity risks throughout the supply chain, and for advising other stakeholders within an enterprise about supply chain risks.",OG,1,23,0.043478260869565216,1,80,0.0125,0.3605,0.3605,0.3605,0.3294,0.4334,0.01567391304347826,0.03235652173913044,0.04819661004655163,similarity_score
RATS,RATs,PD-WRL-001,Responsible for analyzing data collected from various cybersecurity defense tools to mitigate risks.,PD,83,118,0.7033898305084746,16,194,0.08247422680412371,0.40201084337349396,0.5437,0.4012006666666667,0.30316333333333334,0.33432211538461537,0.2827703389830509,0.5351420338983051,1.0,similarity_score
RATS,RATs,OG-WRL-014,"Responsible for managing the cybersecurity of a program, organization, system, or enclave.",OG,81,118,0.6864406779661016,19,194,0.0979381443298969,0.39738148148148145,0.5483,0.3937887931034483,0.36388521739130436,0.3902306818181818,0.27277881355932204,0.5209759322033898,0.9735283330451158,similarity_score
RATS,RATs,OG-WRL-012,"Responsible for conducting independent comprehensive assessments of management, operational, and technical security controls and control enhancements employed within or inherited by a system to determine their overall effectiveness.",OG,78,118,0.6610169491525424,15,194,0.07731958762886598,0.39502948717948716,0.5114,0.3862441379310345,0.36764965034965036,0.37538034188034186,0.26112118644067794,0.5010586440677967,0.9363096380558561,similarity_score
RATS,RATs,PD-WRL-002,Responsible for analyzing digital evidence from computer security incidents to derive useful information in support of system and network vulnerability mitigation.,PD,65,118,0.5508474576271186,18,194,0.09278350515463918,0.3949184615384615,0.512,0.3829188034188034,0.26156068376068375,0.27092499999999997,0.21753983050847456,0.41752440677966096,0.7802123180983473,similarity_score
RATS,RATs,IN-WRL-002,"Responsible for identifying, collecting, examining, and preserving digital evidence using controlled and documented analytical and investigative techniques.",IN,58,118,0.4915254237288136,18,194,0.09278350515463918,0.3933,0.512,0.3761150442477876,0.2716212389380531,0.2655887323943662,0.19331694915254236,0.3722420338983051,0.6955948333691231,similarity_score
RATS,RATs,IO-WRL-006,"Responsible for developing and analyzing the integration, testing, operations, and maintenance of systems security. Prepares, performs, and manages the security aspects of implementing and operating a system.",IO,53,118,0.4491525423728814,14,194,0.07216494845360824,0.38968867924528305,0.5012,0.38598048780487804,0.33676585365853656,0.3940359375,0.17502966101694917,0.33950338983050854,0.6344173477784135,similarity_score
RATS,RATs,DD-WRL-009,"Responsible for working within the engineering department to design and create systems, processes, and procedures that maintain the safety, reliability, controllability and security of industrial systems in the face of intentional and incidental cyber events. Interfaces with Chief Information Security Officer, plant managers and industrial cybersecurity technicians.",DD,52,118,0.4406779661016949,8,194,0.041237113402061855,0.3847884615384615,0.5101,0.38668243243243244,0.3352013698630137,0.38020714285714285,0.1695677966101695,0.33223389830508476,0.6208331195456426,similarity_score
RATS,RATs,IN-WRL-001,"Responsible for investigating cyberspace intrusion incidents and crimes. Applies tactics, techniques, and procedures for a full range of investigative tools and processes and appropriately balances the benefits of prosecution versus intelligence gathering.",IN,51,118,0.4322033898305085,10,194,0.05154639175257732,0.3990019607843137,0.512,0.3850282051282051,0.35032597402597404,0.34997500000000004,0.17245,0.3283020338983051,0.6134857908782652,similarity_score
RATS,RATs,DD-WRL-004,"Responsible for the secure design, development, and testing of systems and the evaluation of system security throughout the systems development life cycle.",DD,50,118,0.423728813559322,16,194,0.08247422680412371,0.381252,0.5101,0.3754735294117647,0.30528970588235294,0.35145576923076927,0.16154745762711864,0.31885627118644067,0.5958348456832939,similarity_score
RATS,RATs,PD-WRL-006,"Responsible for collecting, processing, analyzing, and disseminating cybersecurity threat assessments. Develops cybersecurity indicators to maintain awareness of the status of the highly dynamic operating environment.",PD,49,118,0.4152542372881356,7,194,0.03608247422680412,0.40390408163265307,0.5482,0.3943393442622951,0.33628688524590167,0.35286249999999997,0.1677228813559322,0.3162416949152542,0.5909490843235663,similarity_score
RATS,RATs,OG-WRL-011,"Responsible for overseeing and directly managing technology projects. Ensures cybersecurity is built into projects to protect the organization’s critical infrastructure and assets, reduce risk, and meet organizational goals. Tracks and communicates project status and demonstrates project value to the organization.",OG,48,118,0.4067796610169492,8,194,0.041237113402061855,0.3993770833333334,0.5291,0.4006482352941177,0.38566144578313255,0.36649473684210526,0.1624584745762712,0.30905118644067797,0.577512448778053,similarity_score
RATS,RATs,OG-WRL-009,"Responsible for planning, estimating costs, budgeting, developing, implementing, and managing product support strategies in order to field and maintain the readiness and operational capability of systems and components.",OG,48,118,0.4067796610169492,7,194,0.03608247422680412,0.3993333333333333,0.5291,0.40017380952380954,0.3859182926829268,0.36668214285714285,0.16244067796610168,0.3090440677966102,0.5774991464328495,similarity_score
RATS,RATs,OG-WRL-016,Responsible for conducting evaluations of technology programs or their individual components to determine compliance with published standards.,OG,47,118,0.3983050847457627,6,194,0.030927835051546393,0.3998468085106383,0.5291,0.4004746987951808,0.3858259259259259,0.36624181818181817,0.15926101694915254,0.30268745762711863,0.5656207856111699,similarity_score
RATS,RATs,PD-WRL-005,Responsible for identifying and assessing the capabilities and activities of cybersecurity insider threats; produces findings to help initialize and support law enforcement and counterintelligence activities and investigations.,PD,47,118,0.3983050847457627,13,194,0.06701030927835051,0.3839574468085106,0.5111,0.38206999999999997,0.32745833333333335,0.3592645833333334,0.1529322033898305,0.3001559322033898,0.5608902182788159,similarity_score
RATS,RATs,OG-WRL-010,"Responsible for leading, coordinating, and the overall success of a defined program. Includes communicating about the program and ensuring alignment with agency or organizational priorities.",OG,46,118,0.3898305084745763,7,194,0.03608247422680412,0.39919347826086954,0.5291,0.40057710843373495,0.38932962962962964,0.3695660714285714,0.1556177966101695,0.2961454237288136,0.5533959303691909,similarity_score
RATS,RATs,OG-WRL-003,"Responsible for developing cybersecurity workforce plans, assessments, strategies, and guidance, including cybersecurity-related staff training, education, and hiring processes. Makes adjustments in response to or in anticipation of changes to cybersecurity-related policy, technology, and staffing needs and requirements.Authors mandated workforce planning strategies to maintain compliance with legislation, regulation, and policy.",OG,46,118,0.3898305084745763,6,194,0.030927835051546393,0.39708260869565215,0.5291,0.3974154761904762,0.38595853658536583,0.37380178571428574,0.15479491525423728,0.29581627118644066,0.5527808552647832,similarity_score
RATS,RATs,OG-WRL-015,Responsible for managing a portfolio of technology investments that align with the overall needs of mission and enterprise priorities.,OG,45,118,0.3813559322033898,6,194,0.030927835051546393,0.39968000000000004,0.5291,0.40086097560975614,0.39011874999999996,0.37016,0.15242033898305085,0.2897816949152542,0.5415042672023077,similarity_score
RATS,RATs,OG-WRL-002,"Responsible for developing and maintaining cybersecurity plans, strategy, and policy to support and align with organizational cybersecurity initiatives and regulatory compliance.",OG,45,118,0.3813559322033898,4,194,0.020618556701030927,0.3983088888888889,0.5291,0.3991675,0.3883910256410256,0.3722301886792453,0.15189745762711865,0.2895725423728813,0.5411134316313299,similarity_score
RATS,RATs,DD-WRL-005,"Responsible for analyzing the security of new or existing computer applications, software, or specialized utility programs and delivering actionable results.",DD,41,118,0.3474576271186441,11,194,0.05670103092783505,0.3822341463414634,0.4918,0.38056734693877553,0.3532239130434783,0.3486371428571428,0.1328101694915254,0.26159864406779665,0.48883964909680255,similarity_score
RATS,RATs,PD-WRL-007,"Responsible for assessing systems and networks to identify deviations from acceptable configurations, enclave policy, or local policy. Measure effectiveness of defense-in-depth architecture against known vulnerabilities.",PD,39,118,0.3305084745762712,5,194,0.02577319587628866,0.40129743589743594,0.5283,0.4011475,0.39228461538461534,0.3706666666666667,0.1326322033898305,0.2513579661016949,0.4697032753541116,similarity_score
RATS,RATs,DD-WRL-003,"Responsible for developing, creating, modifying, and maintaining computer applications, software, or specialized utility programs.",DD,38,118,0.3220338983050847,11,194,0.05670103092783505,0.37913684210526316,0.4918,0.3790162790697674,0.3438609756097561,0.340430303030303,0.12209491525423728,0.24205830508474574,0.4523253449583161,similarity_score
RATS,RATs,DD-WRL-001,"Responsible for ensuring that security requirements are adequately addressed in all aspects of enterprise architecture, including reference models, segment and solution architectures, and the resulting systems that protect and support organizational mission and business processes.",DD,37,118,0.3135593220338983,9,194,0.04639175257731959,0.3882432432432433,0.5136,0.38346363636363634,0.3267472727272727,0.3707775,0.12173728813559322,0.23683050847457626,0.4425563560188995,similarity_score
RATS,RATs,DD-WRL-002,"Responsible for developing and maintaining business, systems, and information processes to support enterprise mission needs. Develops technology rules and requirements that describe baseline and target architectures.",DD,35,118,0.2966101694915254,7,194,0.03608247422680412,0.38695142857142856,0.5136,0.3824301886792453,0.32605283018867925,0.37000263157894736,0.11477372881355932,0.22387559322033898,0.4183479880836325,similarity_score
RATS,RATs,OG-WRL-013,"Responsible for operating an information system at an acceptable level of risk to organizational operations, organizational assets, individuals, other organizations, and the nation.",OG,34,118,0.288135593220339,1,194,0.005154639175257732,0.3909088235294118,0.4819,0.3909088235294118,0.42243030303030304,0.41229629629629627,0.11263474576271187,0.21793525423728813,0.4072474977338505,similarity_score
RATS,RATs,PD-WRL-003,"Responsible for investigating, analyzing, and responding to network cybersecurity incidents.",PD,29,118,0.2457627118644068,8,194,0.041237113402061855,0.37509655172413797,0.4769,0.3712542857142857,0.3211485714285714,0.33706551724137934,0.09218474576271186,0.18433152542372883,0.34445346047841574,similarity_score
RATS,RATs,PD-WRL-004,"Responsible for testing, implementing, deploying, maintaining, and administering infrastructure hardware and software for cybersecurity.",PD,23,118,0.19491525423728814,5,194,0.02577319587628866,0.38204782608695653,0.5182,0.38117199999999996,0.34022399999999997,0.3853444444444445,0.07446694915254237,0.14673593220338982,0.2741999747888886,similarity_score
RATS,RATs,IO-WRL-005,"Responsible for setting up and maintaining a system or specific components of a system in adherence with organizational security policies and procedures. Includes hardware and software installation, configuration, and updates; user account management; backup and recovery management; and security control implementation.",IO,22,118,0.1864406779661017,10,194,0.05154639175257732,0.3760045454545455,0.466,0.3799296296296297,0.26432962962962964,0.31603043478260867,0.07010254237288135,0.13990542372881357,0.2614360578436645,similarity_score
RATS,RATs,IO-WRL-007,Responsible for providing technical support to customers who need assistance utilizing client-level hardware and software in accordance with established or approved organizational policies and processes.,IO,19,118,0.16101694915254236,7,194,0.03608247422680412,0.3725157894736842,0.466,0.37317,0.27697,0.3142375,0.05998135593220339,0.12060271186440677,0.22536579865696987,similarity_score
RATS,RATs,DD-WRL-008,Responsible for conducting software and systems engineering and software systems research to develop new capabilities with fully integrated cybersecurity. Conducts comprehensive technology research to evaluate potential vulnerabilities in cyberspace systems.,DD,18,118,0.15254237288135594,11,194,0.05670103092783505,0.39456111111111114,0.4769,0.39138,0.306736,0.32842380952380956,0.06018728813559322,0.11560033898305085,0.2160180506489961,similarity_score
RATS,RATs,OG-WRL-001,Responsible for managing the Communications Security (COMSEC) resources of an organization.,OG,15,118,0.1271186440677966,7,194,0.03608247422680412,0.36611999999999995,0.5223,0.3638904761904762,0.36691904761904764,0.38788823529411764,0.046540677966101694,0.09488745762711864,0.17731266022199715,similarity_score
RATS,RATs,OG-WRL-008,"Responsible for developing and overseeing an organization’s privacy compliance program and staff, including establishing and managing privacy-related governance, policy, and incident response needs.",OG,14,118,0.11864406779661017,13,194,0.06701030927835051,0.37092142857142857,0.4769,0.36807,0.332175,0.39233333333333337,0.04400762711864407,0.08878949152542373,0.16591761794270998,similarity_score
RATS,RATs,OG-WRL-007,"Responsible for establishing vision and direction for an organization's cybersecurity operations and resources and their impact on digital and physical spaces. Possesses authority to make and execute decisions that impact an organization broadly, including policy approval and stakeholder engagement.",OG,12,118,0.1016949152542373,8,194,0.041237113402061855,0.3826666666666667,0.5223,0.3779133333333334,0.35190666666666665,0.43374615384615384,0.03891525423728814,0.07658305084745763,0.1431078965888353,similarity_score
RATS,RATs,OG-WRL-017,"Responsible for developing cybersecurity supply chain risk management (C-SCRM) policies, processes, and procedures to identify, assess, protect against, and respond to cybersecurity risks throughout the supply chain, and for advising other stakeholders within an enterprise about supply chain risks.",OG,10,118,0.0847457627118644,5,194,0.02577319587628866,0.39231,0.4932,0.3981333333333333,0.36999166666666666,0.36205,0.03324661016949152,0.06414610169491525,0.11986743262837238,similarity_score
RATS,RATs,DD-WRL-007,"Responsible for planning, preparing, and executing system tests; evaluating test results against specifications and requirements; and reporting test results and findings.",DD,6,118,0.05084745762711865,4,194,0.020618556701030927,0.38258333333333333,0.4864,0.38258333333333333,0.32108333333333333,0.36951999999999996,0.019453389830508476,0.03828983050847458,0.0715507810693692,similarity_score
RATS,RATs,DD-WRL-006,Responsible for consulting with internal and external customers to evaluate and translate functional requirements and integrating security policies into technical solutions.,DD,6,118,0.05084745762711865,1,194,0.005154639175257732,0.34390000000000004,0.397,0.34390000000000004,0.2804666666666667,0.3484,0.017486440677966102,0.03750305084745763,0.0700805552018821,similarity_score
RATS,RATs,IO-WRL-004,"Responsible for planning, implementing, and operating network services and systems, including hardware and virtual environments.",IO,5,118,0.0423728813559322,2,194,0.010309278350515464,0.37084,0.416,0.37270000000000003,0.28665,0.34378000000000003,0.015713559322033898,0.03170915254237288,0.05925371309628554,similarity_score
RATS,RATs,OG-WRL-004,"Responsible for developing, planning, coordinating, and evaluating cybersecurity awareness, training, or education content, methods, and techniques based on instructional needs and requirements.",OG,5,118,0.0423728813559322,3,194,0.015463917525773196,0.35648,0.3927,0.35648,0.28688,0.397925,0.015105084745762712,0.03146576271186441,0.05879889957932918,similarity_score
RATS,RATs,OG-WRL-005,"Responsible for developing and conducting cybersecurity awareness, training, or education.",OG,3,118,0.025423728813559324,2,194,0.010309278350515464,0.34203333333333336,0.3904,0.34203333333333336,0.2902666666666667,0.4838,0.008695762711864407,0.018732542372881356,0.03500480468039849,similarity_score
RANSOMWARE,Ransomware,OG-WRL-014,"Responsible for managing the cybersecurity of a program, organization, system, or enclave.",OG,64,86,0.7441860465116279,14,163,0.08588957055214724,0.3925484375,0.4905,0.3877609195402299,0.36563678160919544,0.383336,0.29212906976744185,0.5633632558139535,1.0,similarity_score
RANSOMWARE,Ransomware,PD-WRL-001,Responsible for analyzing data collected from various cybersecurity defense tools to mitigate risks.,PD,57,86,0.6627906976744186,15,163,0.09202453987730061,0.3966649122807018,0.5437,0.398752427184466,0.30451650485436893,0.3426824324324324,0.2629058139534884,0.5028367441860465,0.8925621949900555,similarity_score
RANSOMWARE,Ransomware,OG-WRL-012,"Responsible for conducting independent comprehensive assessments of management, operational, and technical security controls and control enhancements employed within or inherited by a system to determine their overall effectiveness.",OG,52,86,0.6046511627906976,11,163,0.06748466257668712,0.3884423076923077,0.5114,0.38046851851851854,0.364387962962963,0.37019090909090907,0.23487209302325585,0.45673953488372093,0.8107371756502268,similarity_score
RANSOMWARE,Ransomware,DD-WRL-004,"Responsible for the secure design, development, and testing of systems and the evaluation of system security throughout the systems development life cycle.",DD,43,86,0.5,13,163,0.07975460122699386,0.37643488372093026,0.4415,0.3726666666666667,0.31084603174603176,0.35182321428571434,0.18821744186046513,0.37528697674418604,0.6661545155300681,similarity_score
RANSOMWARE,Ransomware,IN-WRL-001,"Responsible for investigating cyberspace intrusion incidents and crimes. Applies tactics, techniques, and procedures for a full range of investigative tools and processes and appropriately balances the benefits of prosecution versus intelligence gathering.",IN,42,86,0.4883720930232558,6,163,0.03680981595092025,0.39468095238095235,0.512,0.38965263157894736,0.35631052631578947,0.3603886363636364,0.19275116279069768,0.3701237209302325,0.6569894594837812,similarity_score
RANSOMWARE,Ransomware,PD-WRL-006,"Responsible for collecting, processing, analyzing, and disseminating cybersecurity threat assessments. Develops cybersecurity indicators to maintain awareness of the status of the highly dynamic operating environment.",PD,39,86,0.45348837209302323,5,163,0.03067484662576687,0.39490512820512824,0.5482,0.39006222222222225,0.34400444444444445,0.34526764705882357,0.17908488372093023,0.343726976744186,0.6101338225326134,similarity_score
