scenario_id,scenario_name,tactic_id,tactic,attack_id,source_attack_id,resolved_attack_id,resolution_status,attack_name,technique_description,mitre_json_match,attack_collection_version,mitre_platforms,mitre_tactic_names,tactic_embedding_source,tactic_embedding_status,tactic_embedding_text,is_subtechnique,technique_version,technique_modified,mitigation_scope,technique_mitigation_ids,technique_mitigation_names,technique_mitigation_descriptions,technique_mitigation_relationship_descriptions,tactic_mitigation_ids,tactic_mitigation_names,task_id,task_description,technique_similarity_score,tactic_similarity_score,mitigation_similarity_score,similarity_score,technique_weight,tactic_weight,mitigation_weight,weight,selection_rank,review_status,input_method,embedding_model,source_attack,source_nice
DATA_EXFILTRATION,Data Exfiltration,TA0009,Collection,T1025,T1025,T1025,direct,Data from Removable Media,"Adversaries may search connected removable media on computers they have compromised to find files of interest. Sensitive data can be collected from any removable media (optical disk drive, USB memory, etc.) connected to the compromised system prior to Exfiltration. Interactive command shells may be in use, and common functionality within [cmd](https://attack.mitre.org/software/S0106) may be used to gather information. Some adversaries may also use [Automated Collection](https://attack.mitre.org/techniques/T1119) on removable media.",True,,Linux; macOS; Windows,Collection,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Collection.,False,1.3,2025-10-24T17:48:28.431Z,technique,M1057,Data Loss Prevention,"Data Loss Prevention (DLP) involves implementing strategies and technologies to identify, categorize, monitor, and control the movement of sensitive data within an organization. This includes protecting data formats indicative of Personally Identifiable Information (PII), intellectual property, or financial data from unauthorized access, transmission, or exfiltration. DLP solutions integrate with network, endpoint, and cloud platforms to enforce security policies and prevent accidental or malicious data leaks. This mitigation can be implemented through the following measures: Sensitive Data Categorization: - Use Case: Identify and classify data based on sensitivity (e.g., PII, financial data, trade secrets). - Implementation: Use DLP solutions to scan and tag files containing sensitive information using predefined patterns, such as Social Security Numbers or credit card details. Exfiltration Restrictions: - Use Case: Prevent unauthorized transmission of sensitive data. - Implementation: Enforce policies to block unapproved email attachments, unauthorized USB usage, or unencrypted data uploads to cloud storage. Data-in-Transit Monitoring: - Use Case: Detect and prevent the transmission of sensitive data over unapproved channels. - Implementation: Deploy network-based DLP tools to inspect outbound traffic for sensitive content (e.g., financial records or PII) and block unapproved transmissions. Endpoint Data Protection: - Use Case: Monitor and control sensitive data usage on endpoints. - Implementation: Use endpoint-based DLP agents to block copy-paste actions of sensitive data and unauthorized printing or file sharing. Cloud Data Security: - Use Case: Protect data stored in cloud platforms. - Implementation: Integrate DLP with cloud storage platforms like Google Drive, OneDrive, or AWS to monitor and restrict sensitive data sharing or downloads.",Data loss prevention can restrict access to sensitive data and detect sensitive data that is unencrypted.,M1047;M1057,Audit;Data Loss Prevention,T1351,Determine impact of malicious activity on systems and information,0.3768,0.3265,0.3411,0.3717,0.9,0.1,0.0,0.7,8,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0009,Collection,T1025,T1025,T1025,direct,Data from Removable Media,"Adversaries may search connected removable media on computers they have compromised to find files of interest. Sensitive data can be collected from any removable media (optical disk drive, USB memory, etc.) connected to the compromised system prior to Exfiltration. Interactive command shells may be in use, and common functionality within [cmd](https://attack.mitre.org/software/S0106) may be used to gather information. Some adversaries may also use [Automated Collection](https://attack.mitre.org/techniques/T1119) on removable media.",True,,Linux; macOS; Windows,Collection,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Collection.,False,1.3,2025-10-24T17:48:28.431Z,technique,M1057,Data Loss Prevention,"Data Loss Prevention (DLP) involves implementing strategies and technologies to identify, categorize, monitor, and control the movement of sensitive data within an organization. This includes protecting data formats indicative of Personally Identifiable Information (PII), intellectual property, or financial data from unauthorized access, transmission, or exfiltration. DLP solutions integrate with network, endpoint, and cloud platforms to enforce security policies and prevent accidental or malicious data leaks. This mitigation can be implemented through the following measures: Sensitive Data Categorization: - Use Case: Identify and classify data based on sensitivity (e.g., PII, financial data, trade secrets). - Implementation: Use DLP solutions to scan and tag files containing sensitive information using predefined patterns, such as Social Security Numbers or credit card details. Exfiltration Restrictions: - Use Case: Prevent unauthorized transmission of sensitive data. - Implementation: Enforce policies to block unapproved email attachments, unauthorized USB usage, or unencrypted data uploads to cloud storage. Data-in-Transit Monitoring: - Use Case: Detect and prevent the transmission of sensitive data over unapproved channels. - Implementation: Deploy network-based DLP tools to inspect outbound traffic for sensitive content (e.g., financial records or PII) and block unapproved transmissions. Endpoint Data Protection: - Use Case: Monitor and control sensitive data usage on endpoints. - Implementation: Use endpoint-based DLP agents to block copy-paste actions of sensitive data and unauthorized printing or file sharing. Cloud Data Security: - Use Case: Protect data stored in cloud platforms. - Implementation: Integrate DLP with cloud storage platforms like Google Drive, OneDrive, or AWS to monitor and restrict sensitive data sharing or downloads.",Data loss prevention can restrict access to sensitive data and detect sensitive data that is unencrypted.,M1047;M1057,Audit;Data Loss Prevention,T1454,"Design secure interfaces between information systems, physical systems, and embedded technologies",0.3742,0.3403,0.3731,0.3708,0.9,0.1,0.0,0.7,9,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0009,Collection,T1025,T1025,T1025,direct,Data from Removable Media,"Adversaries may search connected removable media on computers they have compromised to find files of interest. Sensitive data can be collected from any removable media (optical disk drive, USB memory, etc.) connected to the compromised system prior to Exfiltration. Interactive command shells may be in use, and common functionality within [cmd](https://attack.mitre.org/software/S0106) may be used to gather information. Some adversaries may also use [Automated Collection](https://attack.mitre.org/techniques/T1119) on removable media.",True,,Linux; macOS; Windows,Collection,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Collection.,False,1.3,2025-10-24T17:48:28.431Z,technique,M1057,Data Loss Prevention,"Data Loss Prevention (DLP) involves implementing strategies and technologies to identify, categorize, monitor, and control the movement of sensitive data within an organization. This includes protecting data formats indicative of Personally Identifiable Information (PII), intellectual property, or financial data from unauthorized access, transmission, or exfiltration. DLP solutions integrate with network, endpoint, and cloud platforms to enforce security policies and prevent accidental or malicious data leaks. This mitigation can be implemented through the following measures: Sensitive Data Categorization: - Use Case: Identify and classify data based on sensitivity (e.g., PII, financial data, trade secrets). - Implementation: Use DLP solutions to scan and tag files containing sensitive information using predefined patterns, such as Social Security Numbers or credit card details. Exfiltration Restrictions: - Use Case: Prevent unauthorized transmission of sensitive data. - Implementation: Enforce policies to block unapproved email attachments, unauthorized USB usage, or unencrypted data uploads to cloud storage. Data-in-Transit Monitoring: - Use Case: Detect and prevent the transmission of sensitive data over unapproved channels. - Implementation: Deploy network-based DLP tools to inspect outbound traffic for sensitive content (e.g., financial records or PII) and block unapproved transmissions. Endpoint Data Protection: - Use Case: Monitor and control sensitive data usage on endpoints. - Implementation: Use endpoint-based DLP agents to block copy-paste actions of sensitive data and unauthorized printing or file sharing. Cloud Data Security: - Use Case: Protect data stored in cloud platforms. - Implementation: Integrate DLP with cloud storage platforms like Google Drive, OneDrive, or AWS to monitor and restrict sensitive data sharing or downloads.",Data loss prevention can restrict access to sensitive data and detect sensitive data that is unencrypted.,M1047;M1057,Audit;Data Loss Prevention,T1329,"Document software, network, and system deviations from implemented security postures",0.3635,0.3785,0.3254,0.365,0.9,0.1,0.0,0.7,10,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0010,Exfiltration,T1029,T1029,T1029,direct,Scheduled Transfer,"Adversaries may schedule data exfiltration to be performed only at certain times of day or at certain intervals. This could be done to blend traffic patterns with normal activity or availability. When scheduled exfiltration is used, other exfiltration techniques likely apply as well to transfer the information out of the network, such as [Exfiltration Over C2 Channel](https://attack.mitre.org/techniques/T1041) or [Exfiltration Over Alternative Protocol](https://attack.mitre.org/techniques/T1048).",True,,Linux; macOS; Windows,Exfiltration,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Exfiltration.,False,1.1,2025-10-24T17:48:45.522Z,technique,M1031,Network Intrusion Prevention,Use intrusion detection signatures to block traffic at network boundaries.,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools.",M1030;M1018;M1031;M1037;M1057;M1022;M1028;M1042;M1034;M1021;M1027,Network Segmentation;User Account Management;Network Intrusion Prevention;Filter Network Traffic;Data Loss Prevention;Restrict File and Directory Permissions;Operating System Configuration;Disable or Remove Feature or Program;Limit Hardware Installation;Restrict Web-Based Content;Password Policies,T1192,Conduct analysis of computer network attacks,0.466,0.3961,0.4528,0.459,0.9,0.1,0.0,0.8,1,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0010,Exfiltration,T1029,T1029,T1029,direct,Scheduled Transfer,"Adversaries may schedule data exfiltration to be performed only at certain times of day or at certain intervals. This could be done to blend traffic patterns with normal activity or availability. When scheduled exfiltration is used, other exfiltration techniques likely apply as well to transfer the information out of the network, such as [Exfiltration Over C2 Channel](https://attack.mitre.org/techniques/T1041) or [Exfiltration Over Alternative Protocol](https://attack.mitre.org/techniques/T1048).",True,,Linux; macOS; Windows,Exfiltration,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Exfiltration.,False,1.1,2025-10-24T17:48:45.522Z,technique,M1031,Network Intrusion Prevention,Use intrusion detection signatures to block traffic at network boundaries.,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools.",M1030;M1018;M1031;M1037;M1057;M1022;M1028;M1042;M1034;M1021;M1027,Network Segmentation;User Account Management;Network Intrusion Prevention;Filter Network Traffic;Data Loss Prevention;Restrict File and Directory Permissions;Operating System Configuration;Disable or Remove Feature or Program;Limit Hardware Installation;Restrict Web-Based Content;Password Policies,T1284,Develop standard operating procedures for secure network system operations,0.4031,0.3224,0.4347,0.395,0.9,0.1,0.0,0.7,2,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0010,Exfiltration,T1029,T1029,T1029,direct,Scheduled Transfer,"Adversaries may schedule data exfiltration to be performed only at certain times of day or at certain intervals. This could be done to blend traffic patterns with normal activity or availability. When scheduled exfiltration is used, other exfiltration techniques likely apply as well to transfer the information out of the network, such as [Exfiltration Over C2 Channel](https://attack.mitre.org/techniques/T1041) or [Exfiltration Over Alternative Protocol](https://attack.mitre.org/techniques/T1048).",True,,Linux; macOS; Windows,Exfiltration,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Exfiltration.,False,1.1,2025-10-24T17:48:45.522Z,technique,M1031,Network Intrusion Prevention,Use intrusion detection signatures to block traffic at network boundaries.,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools.",M1030;M1018;M1031;M1037;M1057;M1022;M1028;M1042;M1034;M1021;M1027,Network Segmentation;User Account Management;Network Intrusion Prevention;Filter Network Traffic;Data Loss Prevention;Restrict File and Directory Permissions;Operating System Configuration;Disable or Remove Feature or Program;Limit Hardware Installation;Restrict Web-Based Content;Password Policies,T1085,Identify potential threats to network resources,0.3897,0.337,0.3772,0.3844,0.9,0.1,0.0,0.7,3,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0010,Exfiltration,T1029,T1029,T1029,direct,Scheduled Transfer,"Adversaries may schedule data exfiltration to be performed only at certain times of day or at certain intervals. This could be done to blend traffic patterns with normal activity or availability. When scheduled exfiltration is used, other exfiltration techniques likely apply as well to transfer the information out of the network, such as [Exfiltration Over C2 Channel](https://attack.mitre.org/techniques/T1041) or [Exfiltration Over Alternative Protocol](https://attack.mitre.org/techniques/T1048).",True,,Linux; macOS; Windows,Exfiltration,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Exfiltration.,False,1.1,2025-10-24T17:48:45.522Z,technique,M1031,Network Intrusion Prevention,Use intrusion detection signatures to block traffic at network boundaries.,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools.",M1030;M1018;M1031;M1037;M1057;M1022;M1028;M1042;M1034;M1021;M1027,Network Segmentation;User Account Management;Network Intrusion Prevention;Filter Network Traffic;Data Loss Prevention;Restrict File and Directory Permissions;Operating System Configuration;Disable or Remove Feature or Program;Limit Hardware Installation;Restrict Web-Based Content;Password Policies,T1090,Determine best methods for identifying the perpetrator(s) of a network intrusion,0.3854,0.3349,0.3851,0.3804,0.9,0.1,0.0,0.7,4,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0010,Exfiltration,T1029,T1029,T1029,direct,Scheduled Transfer,"Adversaries may schedule data exfiltration to be performed only at certain times of day or at certain intervals. This could be done to blend traffic patterns with normal activity or availability. When scheduled exfiltration is used, other exfiltration techniques likely apply as well to transfer the information out of the network, such as [Exfiltration Over C2 Channel](https://attack.mitre.org/techniques/T1041) or [Exfiltration Over Alternative Protocol](https://attack.mitre.org/techniques/T1048).",True,,Linux; macOS; Windows,Exfiltration,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Exfiltration.,False,1.1,2025-10-24T17:48:45.522Z,technique,M1031,Network Intrusion Prevention,Use intrusion detection signatures to block traffic at network boundaries.,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools.",M1030;M1018;M1031;M1037;M1057;M1022;M1028;M1042;M1034;M1021;M1027,Network Segmentation;User Account Management;Network Intrusion Prevention;Filter Network Traffic;Data Loss Prevention;Restrict File and Directory Permissions;Operating System Configuration;Disable or Remove Feature or Program;Limit Hardware Installation;Restrict Web-Based Content;Password Policies,T1395,"Implement independent cybersecurity audit processes for application software, networks, and systems",0.3765,0.3636,0.4093,0.3752,0.9,0.1,0.0,0.7,5,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0010,Exfiltration,T1029,T1029,T1029,direct,Scheduled Transfer,"Adversaries may schedule data exfiltration to be performed only at certain times of day or at certain intervals. This could be done to blend traffic patterns with normal activity or availability. When scheduled exfiltration is used, other exfiltration techniques likely apply as well to transfer the information out of the network, such as [Exfiltration Over C2 Channel](https://attack.mitre.org/techniques/T1041) or [Exfiltration Over Alternative Protocol](https://attack.mitre.org/techniques/T1048).",True,,Linux; macOS; Windows,Exfiltration,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Exfiltration.,False,1.1,2025-10-24T17:48:45.522Z,technique,M1031,Network Intrusion Prevention,Use intrusion detection signatures to block traffic at network boundaries.,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools.",M1030;M1018;M1031;M1037;M1057;M1022;M1028;M1042;M1034;M1021;M1027,Network Segmentation;User Account Management;Network Intrusion Prevention;Filter Network Traffic;Data Loss Prevention;Restrict File and Directory Permissions;Operating System Configuration;Disable or Remove Feature or Program;Limit Hardware Installation;Restrict Web-Based Content;Password Policies,T1515,Manage network access control lists on specialized cyber defense systems,0.3815,0.3181,0.4744,0.3752,0.9,0.1,0.0,0.7,6,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0010,Exfiltration,T1029,T1029,T1029,direct,Scheduled Transfer,"Adversaries may schedule data exfiltration to be performed only at certain times of day or at certain intervals. This could be done to blend traffic patterns with normal activity or availability. When scheduled exfiltration is used, other exfiltration techniques likely apply as well to transfer the information out of the network, such as [Exfiltration Over C2 Channel](https://attack.mitre.org/techniques/T1041) or [Exfiltration Over Alternative Protocol](https://attack.mitre.org/techniques/T1048).",True,,Linux; macOS; Windows,Exfiltration,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Exfiltration.,False,1.1,2025-10-24T17:48:45.522Z,technique,M1031,Network Intrusion Prevention,Use intrusion detection signatures to block traffic at network boundaries.,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools.",M1030;M1018;M1031;M1037;M1057;M1022;M1028;M1042;M1034;M1021;M1027,Network Segmentation;User Account Management;Network Intrusion Prevention;Filter Network Traffic;Data Loss Prevention;Restrict File and Directory Permissions;Operating System Configuration;Disable or Remove Feature or Program;Limit Hardware Installation;Restrict Web-Based Content;Password Policies,T1260,Perform real-time cyber defense incident handling,0.3758,0.2996,0.3431,0.3682,0.9,0.1,0.0,0.7,7,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0010,Exfiltration,T1029,T1029,T1029,direct,Scheduled Transfer,"Adversaries may schedule data exfiltration to be performed only at certain times of day or at certain intervals. This could be done to blend traffic patterns with normal activity or availability. When scheduled exfiltration is used, other exfiltration techniques likely apply as well to transfer the information out of the network, such as [Exfiltration Over C2 Channel](https://attack.mitre.org/techniques/T1041) or [Exfiltration Over Alternative Protocol](https://attack.mitre.org/techniques/T1048).",True,,Linux; macOS; Windows,Exfiltration,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Exfiltration.,False,1.1,2025-10-24T17:48:45.522Z,technique,M1031,Network Intrusion Prevention,Use intrusion detection signatures to block traffic at network boundaries.,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools.",M1030;M1018;M1031;M1037;M1057;M1022;M1028;M1042;M1034;M1021;M1027,Network Segmentation;User Account Management;Network Intrusion Prevention;Filter Network Traffic;Data Loss Prevention;Restrict File and Directory Permissions;Operating System Configuration;Disable or Remove Feature or Program;Limit Hardware Installation;Restrict Web-Based Content;Password Policies,T1016,Identify Communications Security (COMSEC) incidents,0.3668,0.3595,0.3508,0.3661,0.9,0.1,0.0,0.7,8,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0010,Exfiltration,T1029,T1029,T1029,direct,Scheduled Transfer,"Adversaries may schedule data exfiltration to be performed only at certain times of day or at certain intervals. This could be done to blend traffic patterns with normal activity or availability. When scheduled exfiltration is used, other exfiltration techniques likely apply as well to transfer the information out of the network, such as [Exfiltration Over C2 Channel](https://attack.mitre.org/techniques/T1041) or [Exfiltration Over Alternative Protocol](https://attack.mitre.org/techniques/T1048).",True,,Linux; macOS; Windows,Exfiltration,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Exfiltration.,False,1.1,2025-10-24T17:48:45.522Z,technique,M1031,Network Intrusion Prevention,Use intrusion detection signatures to block traffic at network boundaries.,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools.",M1030;M1018;M1031;M1037;M1057;M1022;M1028;M1042;M1034;M1021;M1027,Network Segmentation;User Account Management;Network Intrusion Prevention;Filter Network Traffic;Data Loss Prevention;Restrict File and Directory Permissions;Operating System Configuration;Disable or Remove Feature or Program;Limit Hardware Installation;Restrict Web-Based Content;Password Policies,T1394,"Develop independent cybersecurity audit processes for application software, networks, and systems",0.3634,0.3701,0.4013,0.364,0.9,0.1,0.0,0.7,9,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0010,Exfiltration,T1029,T1029,T1029,direct,Scheduled Transfer,"Adversaries may schedule data exfiltration to be performed only at certain times of day or at certain intervals. This could be done to blend traffic patterns with normal activity or availability. When scheduled exfiltration is used, other exfiltration techniques likely apply as well to transfer the information out of the network, such as [Exfiltration Over C2 Channel](https://attack.mitre.org/techniques/T1041) or [Exfiltration Over Alternative Protocol](https://attack.mitre.org/techniques/T1048).",True,,Linux; macOS; Windows,Exfiltration,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Exfiltration.,False,1.1,2025-10-24T17:48:45.522Z,technique,M1031,Network Intrusion Prevention,Use intrusion detection signatures to block traffic at network boundaries.,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools.",M1030;M1018;M1031;M1037;M1057;M1022;M1028;M1042;M1034;M1021;M1027,Network Segmentation;User Account Management;Network Intrusion Prevention;Filter Network Traffic;Data Loss Prevention;Restrict File and Directory Permissions;Operating System Configuration;Disable or Remove Feature or Program;Limit Hardware Installation;Restrict Web-Based Content;Password Policies,T2051,Train cybersecurity defense technicians on OT system processes and procedures,0.358,0.3512,0.3868,0.3574,0.9,0.1,0.0,0.7,10,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0009,Collection,T1039,T1039,T1039,direct,Data from Network Shared Drive,"Adversaries may search network shares on computers they have compromised to find files of interest. Sensitive data can be collected from remote systems via shared network drives (host shared directory, network file server, etc.) that are accessible from the current system prior to Exfiltration. Interactive command shells may be in use, and common functionality within [cmd](https://attack.mitre.org/software/S0106) may be used to gather information.",True,,Linux; macOS; Windows,Collection,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Collection.,False,1.5,2025-10-24T17:49:13.555Z,technique,,,,,M1047;M1057,Audit;Data Loss Prevention,T1192,Conduct analysis of computer network attacks,0.4844,0.3638,,0.4723,0.9,0.1,0.0,0.8,1,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0009,Collection,T1039,T1039,T1039,direct,Data from Network Shared Drive,"Adversaries may search network shares on computers they have compromised to find files of interest. Sensitive data can be collected from remote systems via shared network drives (host shared directory, network file server, etc.) that are accessible from the current system prior to Exfiltration. Interactive command shells may be in use, and common functionality within [cmd](https://attack.mitre.org/software/S0106) may be used to gather information.",True,,Linux; macOS; Windows,Collection,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Collection.,False,1.5,2025-10-24T17:49:13.555Z,technique,,,,,M1047;M1057,Audit;Data Loss Prevention,T0299,Identify network mapping and operating system (OS) fingerprinting activities,0.4552,0.1874,,0.4284,0.9,0.1,0.0,0.8,2,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0009,Collection,T1039,T1039,T1039,direct,Data from Network Shared Drive,"Adversaries may search network shares on computers they have compromised to find files of interest. Sensitive data can be collected from remote systems via shared network drives (host shared directory, network file server, etc.) that are accessible from the current system prior to Exfiltration. Interactive command shells may be in use, and common functionality within [cmd](https://attack.mitre.org/software/S0106) may be used to gather information.",True,,Linux; macOS; Windows,Collection,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Collection.,False,1.5,2025-10-24T17:49:13.555Z,technique,,,,,M1047;M1057,Audit;Data Loss Prevention,T1329,"Document software, network, and system deviations from implemented security postures",0.4328,0.3785,,0.4274,0.9,0.1,0.0,0.8,3,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
DATA_EXFILTRATION,Data Exfiltration,TA0009,Collection,T1039,T1039,T1039,direct,Data from Network Shared Drive,"Adversaries may search network shares on computers they have compromised to find files of interest. Sensitive data can be collected from remote systems via shared network drives (host shared directory, network file server, etc.) that are accessible from the current system prior to Exfiltration. Interactive command shells may be in use, and common functionality within [cmd](https://attack.mitre.org/software/S0106) may be used to gather information.",True,,Linux; macOS; Windows,Collection,MITRE ATT&CK Enterprise STIX,available,MITRE ATT&CK Enterprise adversary objective. Official tactics: Collection.,False,1.5,2025-10-24T17:49:13.555Z,technique,,,,,M1047;M1057,Audit;Data Loss Prevention,T1090,Determine best methods for identifying the perpetrator(s) of a network intrusion,0.4338,0.3577,,0.4262,0.9,0.1,0.0,0.8,4,review,semantic,sentence-transformers/all-MiniLM-L6-v2,MITRE ATT&CK Enterprise,NIST NICE Framework Components v2.2.0
